spectrum_id,adduct,precursor_mz,compound_name,key,scaffold_group
CCMSLIB00012254000,[M+H]1+,504.178,3-biphenyl-4-yl-(2S)-[(4'-trifluoromethyl-biphenyl-4-carbonyl)-amino]-propionic acid methyl ester,WKMBALLEEVAXCF,O=C(NCCc1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1
CCMSLIB00012254010,[M+H]1+,483.167,Crinecerfont,IEAKXXNRGSLYTQ,c1ccc(-c2csc(NC(CC3CC3)c3ccccc3)n2)cc1
CCMSLIB00012254014,[M+H]1+,483.167,Crinecerfont,IEAKXXNRGSLYTQ,c1ccc(-c2csc(NC(CC3CC3)c3ccccc3)n2)cc1
CCMSLIB00012254020,[M-2H2O+NH3+H]1+,483.17,291533-11-4,JAYVKNDQKXUNOJ,O=C(Nc1ccc(S(=O)(=O)NCCC#CCN2CCOCC2)cc1)c1ccccc1
CCMSLIB00012254024,[M-2H2O+NH3+H]1+,483.17,291533-11-4,JAYVKNDQKXUNOJ,O=C(Nc1ccc(S(=O)(=O)NCCC#CCN2CCOCC2)cc1)c1ccccc1
CCMSLIB00012254029,[M-2H2O+NH3+H]1+,485.184,3-biphenyl-4-yl-(2S)-[(4'-trifluoromethyl-biphenyl-4-carbonyl)-amino]-propionic acid methyl ester,WKMBALLEEVAXCF,O=C(NCCc1ccc(-c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1
CCMSLIB00012254034,[M+H]1+,203.15,"""N,N-dimethylarginine""",YDGMGEXADBMOMJ,__ACYCLIC__YDGMGEXADBMOMJ
CCMSLIB00012254038,[M+Na]1+,225.132,"""N,N-dimethylarginine""",YDGMGEXADBMOMJ,__ACYCLIC__YDGMGEXADBMOMJ
CCMSLIB00012254042,[M+H]1+,345.139,Isomalt,SERLAGPUMNYUCK,C1CCOCC1
CCMSLIB00012254044,[M+NH3+H]1+,362.166,Isomalt,SERLAGPUMNYUCK,C1CCOCC1
CCMSLIB00012254048,[M+H]1+,185.176,Guanazodine,ZCVAIGPGEINFCX,C1CCCNCCC1
CCMSLIB00012254052,[M+H]1+,169.079,Etrabamine,YDSVAKPJAOSZJA,c1nc2c(s1)CCCC2
CCMSLIB00012254056,[M+H]1+,166.072,2-Pyrazinoylguanidine,WNBSDCKJFDZMHT,c1cnccn1
CCMSLIB00012254060,[M+H]1+,166.072,2-Pyrazinoylguanidine,WNBSDCKJFDZMHT,c1cnccn1
CCMSLIB00012254065,[M+Na]1+,284.041,5-Chloro-2'-deoxycytidine,NGGRGTWYSXYVDK,O=c1ncccn1C1CCCO1
CCMSLIB00012254069,[M+Na]1+,284.041,5-Chloro-2'-deoxycytidine,NGGRGTWYSXYVDK,O=c1ncccn1C1CCCO1
CCMSLIB00012254074,[M+H]1+,267.12,Azddmec,GZSDAHQGNUAEBC,O=c1ncccn1C1CCCO1
CCMSLIB00012254078,[M+H]1+,336.138,Ramixotidine,HIVRCMFJEMKPDS,O=C(NCCSCc1ccco1)c1ccc[nH+]c1
CCMSLIB00012254082,[M+H]1+,336.138,Ramixotidine,HIVRCMFJEMKPDS,O=C(NCCSCc1ccco1)c1ccc[nH+]c1
CCMSLIB00012254087,[M+H]1+,296.135,NSC627046,WVGPGNPCZPYCLK,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012254091,[M+H]1+,296.135,NSC627046,WVGPGNPCZPYCLK,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012254094,[M+H]1+,216.044,Sulfacarbamide,WVAKABMNNSMCDK,c1ccccc1
CCMSLIB00012254099,[M+H]1+,216.044,Sulfacarbamide,WVAKABMNNSMCDK,c1ccccc1
CCMSLIB00012254102,[M+H]1+,267.12,Azddmec,GZSDAHQGNUAEBC,O=c1ncccn1C1CCCO1
CCMSLIB00012254105,[M+H]1+,267.12,Azddmec,GZSDAHQGNUAEBC,O=c1ncccn1C1CCCO1
CCMSLIB00012254109,[M+Na]1+,289.102,Azddmec,GZSDAHQGNUAEBC,O=c1ncccn1C1CCCO1
CCMSLIB00012254114,[M+H]1+,325.034,dorzolamide,IAVUPMFITXYVAF,O=S1(=O)CCCc2ccsc21
CCMSLIB00012254118,[M+H]1+,325.034,dorzolamide,IAVUPMFITXYVAF,O=S1(=O)CCCc2ccsc21
CCMSLIB00012254122,[M+H]1+,296.135,NSC627046,WVGPGNPCZPYCLK,c1ncc2ncn(C3CCCO3)c2n1
CCMSLIB00012254127,[M+H]1+,336.138,Ramixotidine,HIVRCMFJEMKPDS,O=C(NCCSCc1ccco1)c1ccc[nH+]c1
CCMSLIB00012254131,[M+H]1+,291.086,(+)-catechin,PFTAWBLQPZVEMU,c1ccc(C2CCc3ccccc3O2)cc1
CCMSLIB00012254135,[M+H]1+,142.159,Cyclopentamine,HFXKQSZZZPGLKQ,C1CCCC1
CCMSLIB00012254140,[M+H]1+,263.175,Mepindolol,NXWGWUVGUSFQJC,c1ccc2[nH]ccc2c1
CCMSLIB00012254144,[M+H]1+,263.175,Mepindolol,NXWGWUVGUSFQJC,c1ccc2[nH]ccc2c1
CCMSLIB00012254149,[M+H]1+,249.09,pyrimethamine,WKSAUQYGYAYLPV,c1ccc(-c2cncnc2)cc1
CCMSLIB00012254153,[M+H]1+,249.09,pyrimethamine,WKSAUQYGYAYLPV,c1ccc(-c2cncnc2)cc1
CCMSLIB00012254157,[M+H]1+,393.217,ADL-5859,OPIKUXLJQFYMSC,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2
CCMSLIB00012254162,[2M+H]1+,785.427,ADL-5859,OPIKUXLJQFYMSC,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2
CCMSLIB00012254166,[M+Na]1+,415.199,ADL-5859,OPIKUXLJQFYMSC,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2
CCMSLIB00012254170,[M-2H2O+H]1+,255.065,(+)-catechin,PFTAWBLQPZVEMU,c1ccc(C2CCc3ccccc3O2)cc1
CCMSLIB00012254174,[M+H]1+,449.218,SCHEMBL369013,WZPPKLIFRIGODY,O=C1NC(=O)N2C1Cc1c([nH]c3ccccc13)C2c1ccccc1
CCMSLIB00012254179,[M+H]1+,414.169,911397-80-3,VOASEWXFCTZRDF,c1ccc(Cn2ccc3cncnc32)nc1
CCMSLIB00012254183,[M+H]1+,287.055,luteolin,IQPNAANSBPBGFQ,O=c1cc(-c2ccccc2)oc2ccccc12
CCMSLIB00012254187,[M+H]1+,256.206,Dimemorfan,KBEZZLAAKIIPFK,c1ccc2c(c1)CC1NCCC23CCCCC13
CCMSLIB00012254191,[M+H]1+,297.142,Pyrathiazine,KJKJUXGEMYCCJN,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1
CCMSLIB00012254195,[M+H]1+,297.142,Pyrathiazine,KJKJUXGEMYCCJN,c1ccc2c(c1)Sc1ccccc1N2CCN1CCCC1
CCMSLIB00012254199,[M+H]1+,235.015,riluzole,FTALBRSUTCGOEG,c1ccc2scnc2c1
CCMSLIB00012254204,[M+H]1+,400.142,DEFERITAZOLE,AWHIMFSHNAAMBM,c1ccc(C2=NCCS2)cc1
CCMSLIB00012254208,[M+H]1+,400.142,DEFERITAZOLE,AWHIMFSHNAAMBM,c1ccc(C2=NCCS2)cc1
CCMSLIB00012254212,[M+H]1+,241.134,Benmoxin,BEWNZPMDJIGBED,O=C(NNCc1ccccc1)c1ccccc1
CCMSLIB00012254216,[M+H]1+,547.147,Telotristat,NCLGDOBQAWBXRA,c1ccc(-c2cc(OCc3ccccc3-n3cccn3)ncn2)cc1
CCMSLIB00012254221,[M+H]1+,213.088,"""4,6-Bis(1H-pyrazol-1-yl)pyrimidine""",ITORZLJASZQARK,c1cnn(-c2cc(-n3cccn3)ncn2)c1
CCMSLIB00012254225,[M+H]1+,213.088,"""4,6-Bis(1H-pyrazol-1-yl)pyrimidine""",ITORZLJASZQARK,c1cnn(-c2cc(-n3cccn3)ncn2)c1
CCMSLIB00012254229,[M+H]1+,720.297,SCHEMBL4714291,XIOAFCDFOICCGG,O=C(Cn1c(CCc2ccccc2)nc(=O)c2cccnc21)N(Cc1ccc(-c2ccccc2)cc1)C1CCNCC1
CCMSLIB00012254238,[M-H2O+H]1+,245.165,Mepindolol,NXWGWUVGUSFQJC,c1ccc2[nH]ccc2c1
CCMSLIB00012254246,[M+H]1+,642.339,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254250,[M+H]1+,642.339,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254254,[M+Na]1+,664.321,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254258,[2M+H]1+,1283.67,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254262,[2M+Na]1+,1305.65,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254267,[M+K]1+,680.295,pipotiazine undecylenate,MFSGYRRYJFCADI,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCCCC1
CCMSLIB00012254271,[2M+H]1+,249.185,106-86-5,SLJFKNONPLNAPF,C1CCC2OC2C1
CCMSLIB00012254275,[M-H2O+H]1+,449.212,Bervastatin,ZADJRRFMOOACHL,C1=C(c2ccccc2)c2ccccc2OC12CCCC2
CCMSLIB00012254279,[M+Na]1+,489.205,Bervastatin,ZADJRRFMOOACHL,C1=C(c2ccccc2)c2ccccc2OC12CCCC2
CCMSLIB00012254287,[M+H]1+,313.216,Bmy-30047,WNJXJEKGNNOKTH,O=C1C=CC(=CC=CC=CC2=CCCCC2)CO1
CCMSLIB00012254291,[M+H]1+,168.102,metaraminol,WXFIGDLSSYIKKV,c1ccccc1
CCMSLIB00012254296,[M-H2O+H]1+,150.091,metaraminol,WXFIGDLSSYIKKV,c1ccccc1
CCMSLIB00012254299,[M+Na]1+,218.047,Triapine,XMYKNCNAZKMVQN,c1ccncc1
CCMSLIB00012254303,[M+Na]1+,218.047,Triapine,XMYKNCNAZKMVQN,c1ccncc1
CCMSLIB00012254307,[M+H]1+,304.202,Vildagliptin,SYOKIDBDQMKNDQ,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1
CCMSLIB00012254310,[M+H]1+,304.202,Vildagliptin,SYOKIDBDQMKNDQ,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1
CCMSLIB00012254312,[M+Na]1+,326.184,Vildagliptin,SYOKIDBDQMKNDQ,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1
CCMSLIB00012254314,[M+H]1+,245.093,Alovudine,UXCAQJAQSWSNPQ,O=c1ccn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012254317,[M+H]1+,220.17,Preclamol,HTSNFXAICLXZMA,c1ccc(C2CCCNC2)cc1
CCMSLIB00012254319,[M+H]1+,220.17,Preclamol,HTSNFXAICLXZMA,c1ccc(C2CCCNC2)cc1
CCMSLIB00012254321,[M+H]1+,197.059,Sephin1,PDWJALXSRRSUHR,c1ccccc1
CCMSLIB00012254329,[M+H]1+,267.113,Miroprofen,OJGQFYYLKNCIJD,c1ccc(-c2cn3ccccc3n2)cc1
CCMSLIB00012254333,[M+H]1+,267.113,Miroprofen,OJGQFYYLKNCIJD,c1ccc(-c2cn3ccccc3n2)cc1
CCMSLIB00012254337,[M+H]1+,206.134,Fludepryl,MUDUXRHPVDVWHU,c1ccccc1
CCMSLIB00012254341,[M+H]1+,206.134,CHEMBL59395,MUDUXRHPVDVWHU,c1ccccc1
CCMSLIB00012254345,[M-2H2O+NH3+H]1+,226.099,Alovudine,UXCAQJAQSWSNPQ,O=c1ccn(C2CCCO2)c(=O)[nH]1
CCMSLIB00012254349,[M+H]1+,197.059,Sephin1,PDWJALXSRRSUHR,c1ccccc1
CCMSLIB00012254353,[M+H]1+,197.059,Sephin1,PDWJALXSRRSUHR,c1ccccc1
CCMSLIB00012254357,[M+H]1+,219.113,QUAZODINE,STAYVYIMUXVGBN,c1ccc2ncncc2c1
CCMSLIB00012254361,[M+H]1+,219.113,QUAZODINE,STAYVYIMUXVGBN,c1ccc2ncncc2c1
CCMSLIB00012254365,[M+H]1+,377.207,enalapril,GBXSMTUPTTWBMN,O=C(CNCCCc1ccccc1)N1CCCC1
CCMSLIB00012254369,[M+H]1+,394.122,amsacrine,XCPGHVQEEXUHNC,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CCMSLIB00012254373,[M+H]1+,394.122,amsacrine,XCPGHVQEEXUHNC,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CCMSLIB00012254377,[M+H]1+,377.207,enalapril,GBXSMTUPTTWBMN,O=C(CNCCCc1ccccc1)N1CCCC1
CCMSLIB00012254381,[M+H]1+,377.207,enalapril,GBXSMTUPTTWBMN,O=C(CNCCCc1ccccc1)N1CCCC1
CCMSLIB00012254384,[M+Na]1+,399.189,enalapril,GBXSMTUPTTWBMN,O=C(CNCCCc1ccccc1)N1CCCC1
CCMSLIB00012254388,[M+H]1+,409.112,Contezolid,SULYVXZZUMRQAX,O=C1C=CN(c2ccc(N3CC(CNc4ccon4)OC3=O)cc2)CC1
CCMSLIB00012254392,[M+H]1+,409.112,Contezolid,SULYVXZZUMRQAX,O=C1C=CN(c2ccc(N3CC(CNc4ccon4)OC3=O)cc2)CC1
CCMSLIB00012254396,[M+H]1+,487.191,Olmutinib,FDMQDKQUTRLUBU,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccsc23)cc1
CCMSLIB00012254399,[M+H]1+,487.191,Olmutinib,FDMQDKQUTRLUBU,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccsc23)cc1
CCMSLIB00012254403,[M+K]1+,525.147,Olmutinib,FDMQDKQUTRLUBU,c1ccc(Oc2nc(Nc3ccc(N4CCNCC4)cc3)nc3ccsc23)cc1
CCMSLIB00012254405,[M+H]1+,495.275,BIBF0775,JGQSLTZPBLZNBX,c1ccc(C(=Nc2ccc(CN3CCCCC3)cc2)c2c[nH]c3ccccc23)cc1
CCMSLIB00012254407,[M+H]1+,394.122,amsacrine,XCPGHVQEEXUHNC,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1
CCMSLIB00012254409,[M+H]1+,233.111,Rezatomidine,WQXVKEDUCPMRRI,S=c1[nH]cc(Cc2ccccc2)[nH]1
CCMSLIB00012254416,[M+H]1+,284.201,Tesmilifene,NFIXBCVWIPOYCD,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012254420,[M+H]1+,284.201,Tesmilifene,NFIXBCVWIPOYCD,c1ccc(Cc2ccccc2)cc1
CCMSLIB00012254423,[M+H]1+,233.111,Rezatomidine,WQXVKEDUCPMRRI,S=c1[nH]cc(Cc2ccccc2)[nH]1
CCMSLIB00012254424,[M-H2O+H]1+,163.075,5466-89-7,VDQLKIBLTMPAHI,c1ccccc1
CCMSLIB00012254427,[M+H]1+,294.171,anastrozole,YBBLVLTVTVSKRW,c1ccc(Cn2cncn2)cc1
CCMSLIB00012254431,[M+Na]1+,380.057,Cinolazepam,XAXMYHMKTCNRRZ,O=C1CN=C(c2ccccc2)c2ccccc2N1
CCMSLIB00012254435,[M+H]1+,358.075,Cinolazepam,XAXMYHMKTCNRRZ,O=C1CN=C(c2ccccc2)c2ccccc2N1
CCMSLIB00012254444,[M+H]1+,311.154,bifonazole,OCAPBUJLXMYKEJ,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
CCMSLIB00012254447,[M+H]1+,311.154,bifonazole,OCAPBUJLXMYKEJ,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
CCMSLIB00012254451,[M+H]1+,311.154,bifonazole,OCAPBUJLXMYKEJ,c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1
CCMSLIB00012254455,[M-H2O+H]1+,359.197,enalapril,GBXSMTUPTTWBMN,O=C(CNCCCc1ccccc1)N1CCCC1
CCMSLIB00012254458,[M+H]1+,1042.59,TYLVALOSIN,KCJJINQANFZSAM,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1
CCMSLIB00012254462,[M+H]1+,1042.59,TYLVALOSIN,KCJJINQANFZSAM,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1
CCMSLIB00012254466,[M+H]1+,283.096,Oxindanac,XMTKXTUIUKKGIL,O=C(c1ccccc1)c1ccc2c(c1)CCC2
CCMSLIB00012254470,[M+H]1+,1042.59,TYLVALOSIN,KCJJINQANFZSAM,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCC(OC3CCCCO3)CO2)CCC1
CCMSLIB00012254473,[M+H]1+,565.273,121346-32-5,GCVFQRRBTCHIPK,O=S(=O)(c1ccc(OCCCNCCc2ccccc2)cc1)c1cc2ccccc2[nH]1
CCMSLIB00012254475,[M+Na]1+,587.255,121346-32-5,GCVFQRRBTCHIPK,O=S(=O)(c1ccc(OCCCNCCc2ccccc2)cc1)c1cc2ccccc2[nH]1
CCMSLIB00012254479,[M+H]1+,369.133,Kaerophyllin,CSKOHFAJPKLSBP,O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccccc1
CCMSLIB00012254483,[M+Na]1+,391.115,Kaerophyllin,CSKOHFAJPKLSBP,O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccccc1
CCMSLIB00012254485,[M+H]1+,477.158,91541-18-3,ZAKKEARLDPTRLX,O=S(=O)(CCCOc1ccccc1)c1ccccc1
CCMSLIB00012254486,[M+Na]1+,391.115,Kaerophyllin,CSKOHFAJPKLSBP,O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccccc1
CCMSLIB00012254491,[M+H]1+,369.133,Kaerophyllin,CSKOHFAJPKLSBP,O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccccc1
CCMSLIB00012254493,[M+NH3+H]1+,386.16,Kaerophyllin,CSKOHFAJPKLSBP,O=C1OCC(Cc2ccc3c(c2)OCO3)C1=Cc1ccccc1
CCMSLIB00012254496,[M+H]1+,353.186,SJ-3366,BEMROAADXJFLBI,O=C(c1ccccc1)c1cc(=O)[nH]c(=O)n1CC1CC=CC1
CCMSLIB00012254500,[M+H]1+,352.191,Tamibarotene,MUTNCGKQJGXKEM,O=C(Nc1ccc2c(c1)CCCC2)c1ccccc1
CCMSLIB00012254504,[M-H2O+H]1+,460.248,ONO-0300302,USAXUWZJQPBEDO,c1ccc(CC(CC2Cc3ccccc3C2)Cn2cccc2)cc1
CCMSLIB00012254508,[M+H]1+,478.259,ONO-0300302,USAXUWZJQPBEDO,c1ccc(CC(CC2Cc3ccccc3C2)Cn2cccc2)cc1
CCMSLIB00012254512,[2M-2H2O+H]1+,325.143,5466-89-7,VDQLKIBLTMPAHI,c1ccccc1
CCMSLIB00012254515,[2M+H]1+,329.155,S-Methyl-L-methionine,YDBYJHTYSHBBAU,__ACYCLIC__YDBYJHTYSHBBAU
CCMSLIB00012254518,[M-H2O+H]1+,163.075,5466-89-7,VDQLKIBLTMPAHI,c1ccccc1
CCMSLIB00012254521,[2M-H2O+H]1+,343.154,5466-89-7,VDQLKIBLTMPAHI,c1ccccc1
CCMSLIB00012254528,[M+H]1+,130.041,5-Fluorocytosine,XRECTZIEBJDKEO,O=c1nccc[nH]1
CCMSLIB00012254531,[M+H]1+,182.081,Adrenalone,PZMVOUYYNKPMSI,c1ccccc1
CCMSLIB00012254535,[M+H]1+,312.192,Val-pro-pro,DOFAQXCYFQKSHT,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012254539,[M+H]1+,312.192,Val-pro-pro,DOFAQXCYFQKSHT,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012254545,[M+H]1+,312.192,Val-pro-pro,DOFAQXCYFQKSHT,O=C(C1CCCN1)N1CCCC1
CCMSLIB00012254548,[M+H]1+,300.171,PD163146,XDMNFNASOFRHQZ,C1=C(c2ccc(C3=NOCC3)cc2)CCNC1
CCMSLIB00012254551,[M+H]1+,237.102,887603-94-3,QZWYXEBIQWJXAR,O=C1N=C2C=CC=CN2C12Cc1ccccc1C2
CCMSLIB00012254554,[M+H]1+,237.102,887603-94-3,QZWYXEBIQWJXAR,O=C1N=C2C=CC=CN2C12Cc1ccccc1C2
CCMSLIB00012254558,[M+H]1+,162.128,"""(2-methyl-2,3-dihydro-1H-inden-2-yl)methanamine""",JOLKQWPKJFRPOU,c1ccc2c(c1)CCC2
CCMSLIB00012254562,[M+H]1+,452.24,LX7101,PWPNYABQEOGNNC,O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1
CCMSLIB00012254567,[M+Na]1+,474.222,LX7101,PWPNYABQEOGNNC,O=C(Nc1ccccc1)C1CCN(c2ncnc3[nH]ccc23)CC1
CCMSLIB00012254572,[M+H]1+,255.071,4-Acetamido-3-fluorobenzaldehyde thiosemicarbazone,LPOOMGIKZQEQHR,c1ccccc1
CCMSLIB00012254577,[M+H]1+,443.265,142638-79-7,CEYGRENFNCKRRG,O=C(CCCC1CCNCC1)NCC(=O)NCCCc1c[nH]c2ccccc12
CCMSLIB00012254582,[M+H]1+,389.208,CC-401,XDJCLCLBSGGNKS,c1cc(OCCN2CCCCC2)cc(-c2[nH]nc3ccc(-c4nc[nH]n4)cc23)c1
CCMSLIB00012254586,[M+H]1+,391.122,PD162913,WHWYGOJYSGHDSI,O=C1CN2CCOC2(c2ccccc2)c2ccccc2N1
CCMSLIB00012254590,[M+H]1+,391.122,PD162913,WHWYGOJYSGHDSI,O=C1CN2CCOC2(c2ccccc2)c2ccccc2N1
CCMSLIB00012254594,[M+H]1+,491.302,JNJ-26076713,AJVBWPQQXWRZHQ,O=C(CCc1ccc2c(n1)NCCC2)N1CCC(CCC2CNc3ccccc3C2)CC1
CCMSLIB00012254603,[M+H]1+,260.164,propranolol,AQHHHDLHHXJYJD,c1ccc2ccccc2c1
CCMSLIB00012254606,[M+H]1+,315.103,PF-184298,PIKCALBGLDBAKK,O=C(NC1CCNC1)c1ccccc1
CCMSLIB00012254608,[M+H]1+,315.103,PF-184298,PIKCALBGLDBAKK,O=C(NC1CCNC1)c1ccccc1
CCMSLIB00012254611,[M+H]1+,358.113,CHEMBL566374,VIMZQOMKOLTMJN,O=C(Nc1nc(-c2ccncn2)cs1)c1ccccc1
CCMSLIB00012254615,[M+H]1+,358.113,CHEMBL566374,VIMZQOMKOLTMJN,O=C(Nc1nc(-c2ccncn2)cs1)c1ccccc1
CCMSLIB00012254618,[M+H]1+,219.059,136272-75-8,ALOUVMZNWQQAEW,O=C1SCCN1Cc1ccccc1
CCMSLIB00012254622,[M+NH3+H]1+,236.085,136272-75-8,ALOUVMZNWQQAEW,O=C1SCCN1Cc1ccccc1
CCMSLIB00012254626,[M+H]1+,441.232,TIOSPIRONE,ZFZPJDFBJFHYIV,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
CCMSLIB00012254630,[M-H2O+H]1+,312.115,PD162813,YCPAVCDAJBAGOF,O=C(Nc1ccccc1)c1ccccc1
CCMSLIB00012254634,[M+H]1+,312.115,CLOPIPAZAN,QUXRAOQDUJFWIA,c1ccc2c(c1)Oc1ccccc1C2=C1CCNCC1
CCMSLIB00012254638,[M+H]1+,460.177,CHEMBL425690,WQUZPRFCWILZJO,O=c1c2c([nH]c3ccccc13)C(c1ccc3c(c1)CCO3)N(c1ncc(-c3ccccn3)cn1)C2
CCMSLIB00012254641,[M+H]1+,460.177,CHEMBL425690,WQUZPRFCWILZJO,O=c1c2c([nH]c3ccccc13)C(c1ccc3c(c1)CCO3)N(c1ncc(-c3ccccn3)cn1)C2
CCMSLIB00012254645,[M+H]1+,316.048,clonazepam,DGBIGWXXNGSACT,O=C1CN=C(c2ccccc2)c2ccccc2N1
CCMSLIB00012254649,[M+H]1+,394.06,WR99210,MJZJYWCQPMNPRM,C1=NC=NCN1OCCCOc1ccccc1
CCMSLIB00012254653,[M+H]1+,512.236,Litronesib,YVAFBXLHPINSIK,N=C1NNC(c2ccccc2)S1
CCMSLIB00012254657,[M+Na]1+,534.218,Litronesib,YVAFBXLHPINSIK,N=C1NNC(c2ccccc2)S1
CCMSLIB00012254661,[M+K]1+,550.192,Litronesib,YVAFBXLHPINSIK,N=C1NNC(c2ccccc2)S1
CCMSLIB00012254664,[M+H]1+,506.018,1096708-71-2,VWMJHAFYPMOMGF,O=C(NCc1ncc(C(=O)Nc2ccccn2)s1)c1ccncn1
CCMSLIB00012254668,[M+H]1+,429.164,Halobetasol,LEHFPXVYPMWYQD,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21
CCMSLIB00012254672,[M+H]1+,394.201,PD161202,FOQWSGPIQOJZEC,O=C(Cc1cccc(C(=O)c2ccccc2)c1)OCCCN1CCCCC1=O
CCMSLIB00012254676,[M+Na]1+,416.183,PD161202,FOQWSGPIQOJZEC,O=C(Cc1cccc(C(=O)c2ccccc2)c1)OCCCN1CCCCC1=O
CCMSLIB00012254680,[M+K]1+,432.157,PD161202,FOQWSGPIQOJZEC,O=C(Cc1cccc(C(=O)c2ccccc2)c1)OCCCN1CCCCC1=O
CCMSLIB00012254684,[M+H]1+,505.179,Pnu-103017,VCYQENLVFRTJIC,O=c1oc2c(cc1C(c1cccc(NS(=O)(=O)c3ccccc3)c1)C1CC1)CCCCCC2
CCMSLIB00012254688,[M+H]1+,593.152,PD163027,RXOPSBBMTMDRFG,O=S(=O)(Nc1ccccc1Oc1ccccc1)c1ccccc1
CCMSLIB00012254692,[M+NH3+H]1+,610.178,PD163027,RXOPSBBMTMDRFG,O=S(=O)(Nc1ccccc1Oc1ccccc1)c1ccccc1
CCMSLIB00012254696,[M+H]1+,330.126,PD162813,YCPAVCDAJBAGOF,O=C(Nc1ccccc1)c1ccccc1
CCMSLIB00012254698,[M+H]1+,392.258,Abiraterone acetate,UVIQSJCZCSLXRZ,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1
CCMSLIB00012254701,[M+H]1+,392.258,Abiraterone acetate,UVIQSJCZCSLXRZ,C1=C2CCCCC2C2CCC3C(c4cccnc4)=CCC3C2C1
CCMSLIB00012254709,[2M+H]1+,563.551,Laurocapram,AXTGDCSMTYGJND,O=C1CCCCCN1
CCMSLIB00012254713,[M+H]1+,170.118,aceclidine,WRJPSSPFHGNBMG,C1CN2CCC1CC2
CCMSLIB00012254717,[M+H]1+,170.118,aceclidine,WRJPSSPFHGNBMG,C1CN2CCC1CC2
CCMSLIB00012254721,[M+Na]1+,193.095,Levetiracetam,HPHUVLMMVZITSG,O=C1CCCN1
CCMSLIB00012254725,[2M+Na]1+,363.2,Levetiracetam,HPHUVLMMVZITSG,O=C1CCCN1
CCMSLIB00012254729,[M+H]1+,171.113,Levetiracetam,HPHUVLMMVZITSG,O=C1CCCN1
CCMSLIB00012254733,[M+H]1+,171.113,Levetiracetam,HPHUVLMMVZITSG,O=C1CCCN1
CCMSLIB00012254737,[M+H]1+,137.107,"""2,3,5,6-Tetramethylpyrazine""",FINHMKGKINIASC,c1cnccn1
CCMSLIB00012254741,[M-H2O+H]1+,153.102,Levetiracetam (Chimeric precursor selection),HPHUVLMMVZITSG,O=C1CCCN1
CCMSLIB00012254745,[M+H]1+,310.155,Irampanel,QZULPCPLWGCGSL,c1ccc(-c2noc(-c3ccccc3)n2)cc1
