precursorID,name,drug_group,drug_class,formula_db,mono_mass_db,parent_id,smiles_db,key,raw_key14,scaffold_group,n_fragments_raw,parent_formal_charge,parent_mono_mass,mh_mz,elements,mw_subject_name,in_mw_subjects,hilicpos_raw_files,hilicpos_0hr_raw_files,c18pos_raw_files,feature_lists_aligned,db_MH_feature_modes,db_MH_in_hilicpos,db_MH_in_any_pos,in_msg15_recorded_all,in_msg15_parent_all,in_msg15_recorded_train,in_msg15_parent_train,in_msg15_simchallenge_recorded_all,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_study2_pop,in_comparator_pop,in_msnlib_v1_4lib,in_msnlib_9lib,in_muru_exposed_populations,in_muru_dev_population,in_msg15_parent_simchallenge,in_msg15_orbitrap_MH_parent,scaffold_in_muru_exposed_populations,scaffold_in_muru_registry,scaffold_in_study2_pop,scaffold_in_comparator_pop,scaffold_in_msg15_all,name_checked,name_resolved,name_key_matches_db,name_route_in_msg15,name_keys
PM0000057,Altrenogest,Antimicrobial,progestin,C21H26O2,310.1932801,10041070,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(CC=C)O,VWAUPFMBXBWEQY,VWAUPFMBXBWEQY,O=C1C=C2CCC3C(=C2CC1)C=CC1CCCC13,1,0,310.193280072,311.200556539,C;O,Altrenogest,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000058,Altretamine,Antiinflammatory and Immunomodulatory,Antineoplastic,C9H18N6,210.1592946,2123,CN(C)C1=NC(=NC(=N1)N(C)C)N(C)C,UUVWYPNAQBNQJQ,UUVWYPNAQBNQJQ,c1ncncn1,1,0,210.15929457599998,211.16657104299998,C;N,Altretamine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000059,Alverine,Central nervous system,Anticholinergic,C20H27N,281.2143499,3678,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2,ZPFXAOWNKLFJDN,ZPFXAOWNKLFJDN,c1ccc(CCCNCCCc2ccccc2)cc1,1,0,281.214349864,282.221626331,C;N,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000060,Amantadine,Antimicrobial,Anti-viral,C10H17N,151.1360996,2130,C1C2CC3CC1CC(C2)(C3)N,DKNWSYNQZKUICI,DKNWSYNQZKUICI,C1C2CC3CC1CC(C2)C3,1,0,151.136099544,152.143376011,C;N,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000061,Ambroxol,Respiratory,expectorant,C13H18Br2N2O,375.9785884,2132,C1CC(CCC1NCC2=C(C(=CC(=C2)Br)Br)N)O,JBDGDEWWOUBZPM,JBDGDEWWOUBZPM,c1ccc(CNC2CCCCC2)cc1,1,0,375.978587396,376.985863863,Br;C;N;O,Ambroxol,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000062,Amcinonide,Antiinflammatory and Immunomodulatory,glucocorticoid,C28H35FO7,502.2366817,443958,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CCC5=CC(=O)C=CC54C)F)O)C)OC6(O2)CCCC6,ILKJAFIWWBXGDU,ILKJAFIWWBXGDU,O=C1C=CC2C(=C1)CCC1C2CCC2C1CC1OC3(CCCC3)OC12,1,0,502.2366816799999,503.2439581469999,C;F;O,Amcinonide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000063,Amezinium,Cardiovascular,Antihypotensive,C11H12N3O+,202.0974884,71927,COC1=[N+](N=CC(=C1)N)C2=CC=CC=C2,VXROHTDSRBRJLN,VXROHTDSRBRJLN,c1ccc(-[n+]2ccccn2)cc1,1,1,202.09748842409,,C;N;O,Amezinium,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,VXROHTDSRBRJLN
PM0000064,Amikacin,Antimicrobial,Anti-bacterial,C22H43N5O13,585.2857365,37768,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,LKCWBDHBTVXHDL,LKCWBDHBTVXHDL,C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,1,0,585.2857364359998,586.2930129029997,C;N;O,Amikacin,True,4,2,4,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000065,Amiloride,Cardiovascular,diuretic,C6H8ClN7O,229.0478856,16231,C1(=C(N=C(C(=N1)Cl)N)N)C(=O)N=C(N)N,XSDQTOBWRPYKKA,XSDQTOBWRPYKKA,c1cnccn1,1,0,229.04788555599998,230.05516202299998,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000066,Aminohippuric Acid,Others,renal function diagnosis,C9H10N2O3,194.0691422,2148,C1=CC(=CC=C1C(=O)NCC(=O)O)N,HSMNQINEKMPTIC,HSMNQINEKMPTIC,c1ccccc1,1,0,194.06914218,195.076418647,C;N;O,Aminohippuric Acid,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000067,Aminopterin,Antiinflammatory and Immunomodulatory,Antineoplastic,C19H20N8O5,440.1556658,169371,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=NC(=N3)N)N,TVZGACDUOSZQKY,TVZGACDUOSZQKY,c1ccc(NCc2cnc3ncncc3n2)cc1,1,0,440.15566574000013,441.1629422070001,C;N;O,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,TVZGACDUOSZQKY
PM0000068,Aminopyrine,Antiinflammatory and Immunomodulatory,Antipyretic,C13H17N3O,231.1372,6009,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N(C)C,RMMXTBMQSGEXHJ,RMMXTBMQSGEXHJ,O=c1cc[nH]n1-c1ccccc1,1,0,231.137162164,232.14443863099999,C;N;O,Aminopyrine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,,,,
PM0000069,Aminorex,Others,anorexic,C9H10N2O,162.079313,16630,C1C(OC(=N1)N)C2=CC=CC=C2,SYAKTDIEAPMBAL,SYAKTDIEAPMBAL,C1=NCC(c2ccccc2)O1,1,0,162.07931294,163.086589407,C;N;O,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,SYAKTDIEAPMBAL
PM0000070,Aminothiazole,Endocrine and metabolic,Antithyroid agent,C3H4N2S,100.0095188,2155,C1=CSC(=N1)N,RAIPHJJURHTUIC,RAIPHJJURHTUIC,c1cscn1,1,0,100.009519128,101.01679559499999,C;N;S,Aminothiazole,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,False,True,True,True,True,False,RAIPHJJURHTUIC
PM0000071,Amiodarone,Cardiovascular,vasodilator,C25H29I2NO3,645.0236798,2157,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I,IYIKLHRQXLHMJQ,IYIKLHRQXLHMJQ,O=C(c1ccccc1)c1coc2ccccc12,1,0,645.0236897880001,646.0309662550001,C;I;N;O,Amiodarone,True,4,2,4,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000072,Amisulpride,Central nervous system,Antipsychotic,C17H27N3O4S,369.1722271,2159,CCN1CCCC1CNC(=O)C2=CC(=C(C=C2OC)N)S(=O)(=O)CC,NTJOBXMMWNYJFB,NTJOBXMMWNYJFB,O=C(NCC1CCCN1)c1ccccc1,1,0,369.17222734399996,370.17950381099996,C;N;O;S,Amisulpride,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000073,Amitryptyline,Central nervous system,Antidepressant,C20H23N,277.1830497,2160,CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,KRMDCWKBEZIMAB,KRMDCWKBEZIMAB,C=C1c2ccccc2CCc2ccccc21,1,0,277.183049736,278.190326203,C;N,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000074,Amlexanox,Antiinflammatory and Immunomodulatory,Anti-allergic,C16H14N2O4,298.0953569,2161,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,SGRYPYWGNKJSDL,SGRYPYWGNKJSDL,O=c1c2ccccc2oc2ncccc12,1,0,298.095356928,299.102633395,C;N;O,Amlexanox,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000075,Amlodipine,Cardiovascular,Ca channel blocker,C20H25ClN2O5,408.1451996,2162,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2Cl)C(=O)OC)C)COCCN,HTIQEAQVCYTUBX,HTIQEAQVCYTUBX,C1=CC(c2ccccc2)C=CN1,1,0,408.14519957999994,409.15247604699994,C;Cl;N;O,Amlodipine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000076,Amodiaquine,Antimicrobial,Antimalarial,C20H22ClN3O,355.1451401,2166,CCN(CC)CC1=C(C=C(C=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O,QGFYFOHMBDMGBZ,QGFYFOHMBDMGBZ,c1ccc(Nc2ccnc3ccccc23)cc1,1,0,355.145140004,356.152416471,C;Cl;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,OVCDSSHSILBFBN
PM0000077,Amorolfine,Others,Antimycotic,C21H35NO,317.2718648,54260,CCC(C)(C)C1=CC=C(C=C1)CC(C)CN2CC(OC(C2)C)C,MQHLMHIZUIDKOO,MQHLMHIZUIDKOO,c1ccc(CCCN2CCOCC2)cc1,1,0,317.27186474,318.279141207,C;N;O,Amorolfine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000078,Amoxapine,Central nervous system,Antidepressant,C17H16ClN3O,313.0981899,2170,C1CN(CCN1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,QWGDMFLQWFTERH,QWGDMFLQWFTERH,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1O2,1,0,313.098189812,314.105466279,C;Cl;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000079,Amoxicillin,Antimicrobial,Antibiotic,C16H19N3O5S,365.1045414,33613,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,LSQZJLSUYDQPKJ,LSQZJLSUYDQPKJ,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,1,0,365.104541708,366.111818175,C;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000080,Ampicillin,Antimicrobial,Antibiotic,C16H19N3O4S,349.1096268,6249,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C,AVKUERGKIZMTKX,AVKUERGKIZMTKX,O=C(Cc1ccccc1)NC1C(=O)N2CCSC12,1,0,349.109627088,350.116903555,C;N;O;S,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000081,Ampiroxicam,Antiinflammatory and Immunomodulatory,Antiinflammatory,C20H21N3O7S,447.1100207,2176,CCOC(=O)OC(C)OC1=C(N(S(=O)(=O)C2=CC=CC=C21)C)C(=O)NC3=CC=CC=N3,LSNWBKACGXCGAJ,LSNWBKACGXCGAJ,O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,1,0,447.11002101200006,448.11729747900006,C;N;O;S,Ampiroxicam,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000082,Amprolium,Antimicrobial,coccidiostat,C14H19N4+,243.1604231,2178,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C,IPZFPROOBOUEIG,IPZFPROOBOUEIG,c1cc[n+](Cc2cncnc2)cc1,1,1,243.16042302808998,,C;N,Amprolium,True,4,2,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,IPZFPROOBOUEIG;LCTXBFGHZLGBNU
PM0000083,Ampyzine,Central nervous system,CNS stimulant,C6H9N3,123.0796473,23483,CN(C)C1=NC=CN=C1,UUINNXPPLPDRQX,UUINNXPPLPDRQX,c1cnccn1,1,0,123.07964728799999,124.08692375499999,C;N,Ampyzine,True,4,2,0,True,hilicpos,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,UUINNXPPLPDRQX
PM0000084,Amsacrine,Antiinflammatory and Immunomodulatory,Antineoplastic,C21H19N3O3S,393.1147122,2179,COC1=C(C=CC(=C1)NS(=O)(=O)C)NC2=C3C=CC=CC3=NC4=CC=CC=C42,XCPGHVQEEXUHNC,XCPGHVQEEXUHNC,c1ccc(Nc2c3ccccc3nc3ccccc23)cc1,1,0,393.11471246800005,394.12198893500005,C;N;O;S,Amsacrine,True,4,2,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000085,Amylene Hydrate,Endocrine and metabolic,Anti-diabetic,C5H12O,88.08881501,6405,CCC(C)(C)O,MSXVEPNJUHWQHW,MSXVEPNJUHWQHW,__ACYCLIC__MSXVEPNJUHWQHW,1,0,88.088815004,89.096091471,C;O,Amylene Hydrate,True,4,2,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,MSXVEPNJUHWQHW
PM0000086,Anagrelide,Cardiovascular,Antithrombotic,C10H7Cl2N3O,254.9966173,135409400,C1C2=C(C=CC(=C2Cl)Cl)N=C3N1CC(=O)N3,OTBXOEAOVRKTNQ,OTBXOEAOVRKTNQ,O=C1CN2Cc3ccccc3N=C2N1,1,0,254.996617204,256.003893671,C;Cl;N;O,Anagrelide,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,True,False,,,,
PM0000087,Ancitabine,Antiinflammatory and Immunomodulatory,Antineoplastic,C9H11N3O4,225.0749559,25051,C1=CN2C3C(C(C(O3)CO)O)OC2=NC1=N,BBDAGFIXKZCXAH,BBDAGFIXKZCXAH,N=c1ccn2c(n1)OC1CCOC12,1,0,225.074955832,226.082232299,C;N;O,Ancitabine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000088,Aniacetam,Central nervous system,cognitive enhancer,C12H13NO3,219.0895433,2196,COC1=CC=C(C=C1)C(=O)N2CCCC2=O,ZXNRTKGTQJPIJK,ZXNRTKGTQJPIJK,O=C1CCCN1C(=O)c1ccccc1,1,0,219.089543276,220.096819743,C;N;O,Aniacetam,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000089,Anisindione,Hematological,Anticoagulant,C16H12O3,252.0786443,2197,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O,XRCFXMGQEVUZFC,XRCFXMGQEVUZFC,O=C1c2ccccc2C(=O)C1c1ccccc1,1,0,252.078644244,253.085920711,C;O,,False,0,0,0,True,hilicpos,True,True,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,True,False,XRCFXMGQEVUZFC
PM0000090,Anisodamine,Central nervous system,Anticholinergic,C17H23NO4,305.1627,6918612,CN1C2CC(CC1C(C2)O)OC(=O)C(CO)C3=CC=CC=C3,WTQYWNWRJNXDEG,WTQYWNWRJNXDEG,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,1,0,305.162708216,306.169984683,C;N;O,Anisodamine,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000091,Antazoline,Antiinflammatory and Immunomodulatory,Antihistaminic,C17H19N3,265.1578976,2200,C1CN=C(N1)CN(CC2=CC=CC=C2)C3=CC=CC=C3,REYFJDPCWQRWAA,REYFJDPCWQRWAA,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1,1,0,265.157897608,266.165174075,C;N,Antazoline,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000092,Anthothecol,Antimicrobial,Antimalarial,C28H32O7,480.2148034,21596360,CC(=O)OC1CC2(C(CC3C2(O3)C4(C1C5(C=CC(=O)C(C5=C(C4=O)O)(C)C)C)C)C6=COC=C6)C,AJTULIWKBMDPCJ,AJTULIWKBMDPCJ,O=C1C=CC2C(=CC(=O)C3C2CCC2C(c4ccoc4)CC4OC423)C1,1,0,480.2148033639999,481.2220798309999,C;O,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,,,,
PM0000093,Antipyrine,Central nervous system,analgesic,C11H12N2O,188.094963,2206,CC1=CC(=O)N(N1C)C2=CC=CC=C2,VEQOALNAAJBPNY,VEQOALNAAJBPNY,O=c1cc[nH]n1-c1ccccc1,1,0,188.094963004,189.102239471,C;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000094,Apomorphine,Antimicrobial,dopamine agonist,C17H17NO2,267.1259288,6005,CN1CCC2=C3C1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,VMWNQDUVQKEIOC,VMWNQDUVQKEIOC,c1ccc2c(c1)CC1NCCc3cccc-2c31,1,0,267.125928784,268.133205251,C;N;O,,False,0,0,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,False,,,,
PM0000095,Arginine,Others,ammonia detoxicant,C6H14N4O2,174.1116757,6322,C(CC(C(=O)O)N)CN=C(N)N,ODKSFYDXXFIFQN,ODKSFYDXXFIFQN,__ACYCLIC__ODKSFYDXXFIFQN,1,0,174.111675688,175.118952155,C;N;O,Arginine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000096,Aripiprazole,Central nervous system,Antipsychotic,C23H27Cl2N3O2,447.1480325,60795,C1CC(=O)NC2=C1C=CC(=C2)OCCCCN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl,CEUORZQYGODEFX,CEUORZQYGODEFX,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,1,0,447.148032464,448.155308931,C;Cl;N;O,Aripiprazole,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000097,Armodafinil,Central nervous system,analeptic,C15H15NO2S,273.0823494,9690109,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,YFGHCGITMMYXAQ,YFGHCGITMMYXAQ,c1ccc(Cc2ccccc2)cc1,1,0,273.08234972,274.089626187,C;N;O;S,Armodafinil,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,,,,
PM0000098,Arsanilic acid,Antimicrobial,Anti-bacterial,C6H8AsNO3,216.9720145,7389,C1=CC(=CC=C1N)[As](=O)(O)O,XKNKHVGWJDPIRJ,XKNKHVGWJDPIRJ,c1ccccc1,1,0,216.972014616,217.979291083,As;C;N;O,Arsanilic acid,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,False,False,True,False,,,,
PM0000099,Artemether,Antimicrobial,Antimalarial,C16H26O5,298.1780239,68911,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)OC)C,SXYIRMFQILZOAM,SXYIRMFQILZOAM,C1CC2CCOC3OC4CCC(C1)C23OO4,1,0,298.17802393200003,299.185300399,C;O,Artemether,True,4,2,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000100,Artemisinin,Antimicrobial,Antimalarial,C15H22O5,282.1467238,68827,CC1CCC2C(C(=O)OC3C24C1CCC(O3)(OO4)C)C,BLUAFEHZUWYNDE,BLUAFEHZUWYNDE,O=C1CC2CCCC3CCC4OOC32C(O1)O4,1,0,282.14672380400003,283.15400027100003,C;O,Artemisinin,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000101,Artenimol,Antimicrobial,Antimalarial,C15H24O5,284.1623739,3000518,CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)O)C,BJDCWCLMFKKGEE,BJDCWCLMFKKGEE,C1CC2CCOC3OC4CCC(C1)C23OO4,1,0,284.16237386800003,285.16965033500003,C;O,Artenimol,True,4,2,0,True,,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,BJDCWCLMFKKGEE
PM0000102,Aspirin,Antiinflammatory and Immunomodulatory,Antipyretic,C9H8O4,180.0422587,2244,CC(=O)OC1=CC=CC=C1C(=O)O,BSYNRYMUTXBXSQ,BSYNRYMUTXBXSQ,c1ccccc1,1,0,180.042258736,181.049535203,C;O,,False,0,0,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,True,False,,,,
PM0000103,Atenolol,Cardiovascular,beta adrenergic blocker,C14H22N2O3,266.1630426,2249,CC(C)NCC(COC1=CC=C(C=C1)CC(=O)N)O,METKIMKYRPQLGS,METKIMKYRPQLGS,c1ccccc1,1,0,266.163042564,267.170319031,C;N;O,,False,0,0,0,True,c18pos,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000104,Atomoxetine,Central nervous system,norepinephrine reuptake inhibitor,C17H21NO,255.1623143,54841,CC1=CC=CC=C1OC(CCNC)C2=CC=CC=C2,VHGCDTVCOLNTBX,VHGCDTVCOLNTBX,c1ccc(COc2ccccc2)cc1,1,0,255.162314292,256.169590759,C;N;O,Atomoxetine,True,4,2,0,True,,False,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000105,Atorvastatin,Endocrine and metabolic,Antihyperlipidemic,C33H35FN2O5,558.2530004,60823,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,XUKUURHRXDUEBC,XUKUURHRXDUEBC,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1-c1ccccc1,1,0,558.2530004399999,559.2602769069999,C;F;N;O,Atorvastatin,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,,,,
PM0000106,Atovaquone,Antimicrobial,Antipneumocystic,C22H19ClO3,366.1022722,74989,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,BSJMWHQBCZFXBR,BSJMWHQBCZFXBR,O=C1C(=O)c2ccccc2C=C1C1CCC(c2ccccc2)CC1,1,0,366.10227214799994,367.10954861499994,C;Cl;O,Atovaquone,True,4,2,0,True,,False,False,True,True,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,,,,
PM0000107,Atropine,Others,Anticholinergic,C17H23NO3,289.1677936,174174,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,RKUNBYITZUJHSG,RKUNBYITZUJHSG,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,1,0,289.167793596,290.175070063,C;N;O,Atropine,True,4,2,0,True,c18pos;hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000108,Avanafil,Others,erectile dysfunction,C23H26ClN7O3,483.1785654,9869929,COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl,WEAJZXNPAWBCOA,WEAJZXNPAWBCOA,O=C(NCc1ncccn1)c1cnc(N2CCCC2)nc1NCc1ccccc1,1,0,483.17856537200004,484.18584183900003,C;Cl;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000109,Azacitidine,Antiinflammatory and Immunomodulatory,Antineoplastic,C8H12N4O5,244.0807695,9444,C1=NC(=NC(=O)N1C2C(C(C(O2)CO)O)O)N,NMUSYJAQQFHJEW,NMUSYJAQQFHJEW,O=c1ncncn1C1CCCO1,1,0,244.080769484,245.088045951,C;N;O,,False,0,0,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,,,,
PM0000110,Azaperone,Central nervous system,tranquilizer,C19H22FN3O,327.1746905,15443,C1CN(CCN1CCCC(=O)C2=CC=C(C=C2)F)C3=CC=CC=N3,XTKDAFGWCDAMPY,XTKDAFGWCDAMPY,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccccc1,1,0,327.174690544,328.181967011,C;F;N;O,Azaperone,True,4,2,0,True,hilicpos,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,False,False,True,False,,,,
PM0000111,Azaserine,Antiinflammatory and Immunomodulatory,Antineoplastic,C5H7N3O4,173.0436557,5284344,C(C(C(=O)O)N)OC(=C[N+]#N)[O-],AGNGYMCLFWQVGX,AGNGYMCLFWQVGX,__ACYCLIC__AGNGYMCLFWQVGX,1,0,173.043655704,174.050932171,C;N;O,Azaserine,True,4,2,0,True,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,MZZGOOYMKKIOOX
