world_id,cell_id,c_gen_level,mu_ceil_level,replicate,content_hash,case_status,false_m0_rejection,fired,boundary_counts_m1,boundary_counts_m2,boundary_counts_m3,evaluable_m1,evaluable_m2,evaluable_m3,evaluable_sufficient_m1,evaluable_sufficient_m2,evaluable_sufficient_m3,practical_wins_m1,practical_wins_m2,practical_wins_m3,boundary_limited,mu_max_at_clip_share,pin_at_ceiling_share,n_fit_rows,n_contact_fits,n_unresolved_fits,mu_inf,phi_p,scale,coefficient
V2C|E0|g1e4_c1e4|r033,g1e4_c1e4,g1e4,c1e4,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|g1e4_copen|r033,g1e4_copen,g1e4,copen,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,4,30,28,26,True,True,True,4,1,4,False,0.0,0.022222222222222223,1080,7,6,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|gnone_c1e3|r033,gnone_c1e3,gnone,c1e3,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|gnone_c1e4|r033,gnone_c1e4,gnone,c1e4,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,5,30,28,25,True,True,True,4,1,4,False,0.0,0.027777777777777776,1080,8,7,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|gnone_copen|r033,gnone_copen,gnone,copen,33,06cd6b1a46988f7fd68e9f877a31b9e9ea682936fb88cd6d81272c1d26f2518a,M0_NOT_REJECTED,False,,0,2,4,30,28,26,True,True,True,4,1,4,False,0.0,0.022222222222222223,1080,7,6,0.20557983927245618,1.4519392093134218,1.221114226703163,0.33056856120309897
V2C|E0|g1e3_c1e3|r034,g1e3_c1e3,g1e3,c1e3,34,94313c04d292624e7caa5e0d21251623c69c9a30707ed11d4a60f383cf2fdac7,BOUNDARY_LIMITED,False,,0,5,17,30,25,13,True,True,False,9,6,2,True,0.06666666666666667,0.34444444444444444,1080,70,70,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e3_c1e4|r034,g1e3_c1e4,g1e3,c1e4,34,94313c04d292624e7caa5e0d21251623c69c9a30707ed11d4a60f383cf2fdac7,BOUNDARY_LIMITED,False,,0,5,17,30,25,13,True,True,False,9,6,2,True,0.06666666666666667,0.34444444444444444,1080,70,70,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e3_copen|r034,g1e3_copen,g1e3,copen,34,94313c04d292624e7caa5e0d21251623c69c9a30707ed11d4a60f383cf2fdac7,BOUNDARY_LIMITED,False,,0,5,12,30,25,18,True,True,False,9,6,2,True,0.06666666666666667,0.21666666666666667,1080,47,47,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e4_c1e3|r034,g1e4_c1e3,g1e4,c1e3,34,66afa607a9a1908964c68ae42fdb9975d4d71e13b7a937b1399743a8d22de33b,BOUNDARY_LIMITED,False,,0,5,17,30,25,13,True,True,False,9,6,2,True,0.06666666666666667,0.34444444444444444,1080,70,70,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e4_c1e4|r034,g1e4_c1e4,g1e4,c1e4,34,66afa607a9a1908964c68ae42fdb9975d4d71e13b7a937b1399743a8d22de33b,BOUNDARY_LIMITED,False,,0,5,17,30,25,13,True,True,False,9,6,2,True,0.06666666666666667,0.34444444444444444,1080,70,70,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e4_copen|r034,g1e4_copen,g1e4,copen,34,66afa607a9a1908964c68ae42fdb9975d4d71e13b7a937b1399743a8d22de33b,BOUNDARY_LIMITED,False,,0,5,12,30,25,18,True,True,False,9,6,2,True,0.06666666666666667,0.21666666666666667,1080,47,46,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|gnone_c1e3|r034,gnone_c1e3,gnone,c1e3,34,272d714421170a4d51326bed5908533bcd666380f784b6d942ba8f4530f5964b,BOUNDARY_LIMITED,False,,0,5,17,30,25,13,True,True,False,9,6,2,True,0.0,0.34444444444444444,1080,70,70,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|gnone_c1e4|r034,gnone_c1e4,gnone,c1e4,34,272d714421170a4d51326bed5908533bcd666380f784b6d942ba8f4530f5964b,BOUNDARY_LIMITED,False,,0,5,16,30,25,14,True,True,False,9,6,2,True,0.0,0.34444444444444444,1080,70,69,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|gnone_copen|r034,gnone_copen,gnone,copen,34,272d714421170a4d51326bed5908533bcd666380f784b6d942ba8f4530f5964b,BOUNDARY_LIMITED,False,,0,5,12,30,25,18,True,True,False,9,6,2,True,0.0,0.21666666666666667,1080,47,46,0.2046874187527181,1.6648747205490437,1.3181391344022713,0.40562532786842326
V2C|E0|g1e3_c1e3|r035,g1e3_c1e3,g1e3,c1e3,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,19,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e3_c1e4|r035,g1e3_c1e4,g1e3,c1e4,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,18,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e3_copen|r035,g1e3_copen,g1e3,copen,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.044444444444444446,1080,14,13,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e4_c1e3|r035,g1e4_c1e3,g1e4,c1e3,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,19,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e4_c1e4|r035,g1e4_c1e4,g1e4,c1e4,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,18,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e4_copen|r035,g1e4_copen,g1e4,copen,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.044444444444444446,1080,14,13,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|gnone_c1e3|r035,gnone_c1e3,gnone,c1e3,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,19,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|gnone_c1e4|r035,gnone_c1e4,gnone,c1e4,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.07777777777777778,1080,20,18,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|gnone_copen|r035,gnone_copen,gnone,copen,35,eac13744f8e5df1db3d0bc1a0f2be88a61c92c1e31ab2f5c75002b6c409cdbab,M0_NOT_REJECTED,False,,0,4,5,30,26,25,True,True,True,6,8,6,False,0.0,0.044444444444444446,1080,14,13,0.17025215811564826,1.4171251501916058,1.2363557732088242,0.41418080464023865
V2C|E0|g1e3_c1e3|r036,g1e3_c1e3,g1e3,c1e3,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e3_c1e4|r036,g1e3_c1e4,g1e3,c1e4,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e3_copen|r036,g1e3_copen,g1e3,copen,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,3,7,5,False,0.0,0.005555555555555556,1080,1,0,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e4_c1e3|r036,g1e4_c1e3,g1e4,c1e3,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e4_c1e4|r036,g1e4_c1e4,g1e4,c1e4,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e4_copen|r036,g1e4_copen,g1e4,copen,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,3,7,5,False,0.0,0.005555555555555556,1080,1,0,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|gnone_c1e3|r036,gnone_c1e3,gnone,c1e3,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|gnone_c1e4|r036,gnone_c1e4,gnone,c1e4,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,1,30,30,29,True,True,True,3,7,4,False,0.0,0.005555555555555556,1080,1,1,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|gnone_copen|r036,gnone_copen,gnone,copen,36,221137021fc6132275999f4338ab51f7191c4f66826324dac25d3e1f58e00a0c,M0_NOT_REJECTED,False,,0,0,0,30,30,30,True,True,True,3,7,5,False,0.0,0.005555555555555556,1080,1,0,0.16517027466413556,1.262304634634572,1.141031690941139,0.2613321824155455
V2C|E0|g1e3_c1e3|r037,g1e3_c1e3,g1e3,c1e3,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,7,8,True,0.0,0.1111111111111111,1080,21,20,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e3_c1e4|r037,g1e3_c1e4,g1e3,c1e4,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.10555555555555556,1080,20,19,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e3_copen|r037,g1e3_copen,g1e3,copen,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.06111111111111111,1080,12,11,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e4_c1e3|r037,g1e4_c1e3,g1e4,c1e3,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,7,8,True,0.0,0.1111111111111111,1080,21,20,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e4_c1e4|r037,g1e4_c1e4,g1e4,c1e4,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.10555555555555556,1080,20,19,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e4_copen|r037,g1e4_copen,g1e4,copen,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.06111111111111111,1080,12,11,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|gnone_c1e3|r037,gnone_c1e3,gnone,c1e3,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,BOUNDARY_LIMITED,False,,0,1,7,30,29,23,True,True,False,4,7,8,True,0.0,0.1111111111111111,1080,21,20,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|gnone_c1e4|r037,gnone_c1e4,gnone,c1e4,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.10555555555555556,1080,20,19,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|gnone_copen|r037,gnone_copen,gnone,copen,37,45cacca74b8145ec7d07f4a86a119796363a11b612a818a40aabc9216ead9412,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,4,7,8,False,0.0,0.06111111111111111,1080,12,11,0.24608886892520182,1.3146191414154476,1.5396688314315423,0.2885480707466244
V2C|E0|g1e3_c1e3|r038,g1e3_c1e3,g1e3,c1e3,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,31,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e3_c1e4|r038,g1e3_c1e4,g1e3,c1e4,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,33,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e3_copen|r038,g1e3_copen,g1e3,copen,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,9,30,30,21,True,True,False,11,6,3,True,0.0,0.12777777777777777,1080,23,23,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e4_c1e3|r038,g1e4_c1e3,g1e4,c1e3,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,31,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e4_c1e4|r038,g1e4_c1e4,g1e4,c1e4,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,33,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e4_copen|r038,g1e4_copen,g1e4,copen,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,9,30,30,21,True,True,False,11,6,3,True,0.0,0.12777777777777777,1080,23,23,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|gnone_c1e3|r038,gnone_c1e3,gnone,c1e3,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,31,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|gnone_c1e4|r038,gnone_c1e4,gnone,c1e4,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,13,30,30,17,True,True,False,11,6,3,True,0.0,0.18333333333333332,1080,33,33,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|gnone_copen|r038,gnone_copen,gnone,copen,38,f747a7c68c3ca34cf536c51bfe008080872da4a7a36fcda93b21da1dda9a3a9d,BOUNDARY_LIMITED,False,,0,0,9,30,30,21,True,True,False,11,6,3,True,0.0,0.12777777777777777,1080,23,23,0.24116407991410924,1.221052947890749,1.3633605977434338,0.396783569353008
V2C|E0|g1e3_c1e3|r039,g1e3_c1e3,g1e3,c1e3,39,1f8aba9c1918cfa6298c96d8cb763b77cc4ea9e5eddbd96c42a36380654ca216,BOUNDARY_LIMITED,False,,0,0,18,30,30,12,True,True,False,6,7,1,True,0.0,0.3611111111111111,1080,65,64,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e3_c1e4|r039,g1e3_c1e4,g1e3,c1e4,39,1f8aba9c1918cfa6298c96d8cb763b77cc4ea9e5eddbd96c42a36380654ca216,BOUNDARY_LIMITED,False,,0,0,18,30,30,12,True,True,False,6,7,1,True,0.0,0.35,1080,63,63,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e3_copen|r039,g1e3_copen,g1e3,copen,39,1f8aba9c1918cfa6298c96d8cb763b77cc4ea9e5eddbd96c42a36380654ca216,BOUNDARY_LIMITED,False,,0,0,15,30,30,15,True,True,False,6,7,1,True,0.0,0.2722222222222222,1080,49,49,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e4_c1e3|r039,g1e4_c1e3,g1e4,c1e3,39,525870fc8db2f1847f1a4988e9d01c386a3a4e4a5b9b853018bab5bfe39b8598,BOUNDARY_LIMITED,False,,0,0,18,30,30,12,True,True,False,6,6,1,True,0.0,0.3611111111111111,1080,65,64,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e4_c1e4|r039,g1e4_c1e4,g1e4,c1e4,39,525870fc8db2f1847f1a4988e9d01c386a3a4e4a5b9b853018bab5bfe39b8598,BOUNDARY_LIMITED,False,,0,0,18,30,30,12,True,True,False,6,6,1,True,0.0,0.35555555555555557,1080,64,63,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e4_copen|r039,g1e4_copen,g1e4,copen,39,525870fc8db2f1847f1a4988e9d01c386a3a4e4a5b9b853018bab5bfe39b8598,BOUNDARY_LIMITED,False,,0,0,15,30,30,15,True,True,False,6,6,1,True,0.0,0.2722222222222222,1080,49,49,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|gnone_c1e3|r039,gnone_c1e3,gnone,c1e3,39,ee5c243b3eea8a7789315ce247a9c2954e75c9e114a9a126a61fb2692b6bba44,BOUNDARY_LIMITED,False,,0,0,19,30,30,11,True,True,False,6,6,1,True,0.0,0.3611111111111111,1080,65,65,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|gnone_c1e4|r039,gnone_c1e4,gnone,c1e4,39,ee5c243b3eea8a7789315ce247a9c2954e75c9e114a9a126a61fb2692b6bba44,BOUNDARY_LIMITED,False,,0,0,18,30,30,12,True,True,False,6,6,1,True,0.0,0.3611111111111111,1080,65,64,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|gnone_copen|r039,gnone_copen,gnone,copen,39,ee5c243b3eea8a7789315ce247a9c2954e75c9e114a9a126a61fb2692b6bba44,BOUNDARY_LIMITED,False,,0,0,15,30,30,15,True,True,False,6,6,1,True,0.0,0.2777777777777778,1080,50,49,0.28743739008737945,1.4199704421155825,1.3074813749751961,0.5377276863189848
V2C|E0|g1e3_c1e3|r040,g1e3_c1e3,g1e3,c1e3,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e3_c1e4|r040,g1e3_c1e4,g1e3,c1e4,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e3_copen|r040,g1e3_copen,g1e3,copen,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e4_c1e3|r040,g1e4_c1e3,g1e4,c1e3,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e4_c1e4|r040,g1e4_c1e4,g1e4,c1e4,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e4_copen|r040,g1e4_copen,g1e4,copen,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|gnone_c1e3|r040,gnone_c1e3,gnone,c1e3,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|gnone_c1e4|r040,gnone_c1e4,gnone,c1e4,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|gnone_copen|r040,gnone_copen,gnone,copen,40,842e7f67960605b12bab59ba38ec434fde4b9b552172e92fdd0a04dc00502d05,M0_NOT_REJECTED,False,,0,1,1,30,29,29,True,True,True,7,10,6,False,0.0,0.005555555555555556,1080,2,2,0.2983005520532832,1.3052992824698275,1.1373221431068576,0.5126848552080947
V2C|E0|g1e3_c1e3|r041,g1e3_c1e3,g1e3,c1e3,41,dc0b0e65a5db4dc0987ecf0b453608def763df839cdfa0ad8d78f443a125147f,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,5,4,1,True,0.0,0.18333333333333332,1080,34,34,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e3_c1e4|r041,g1e3_c1e4,g1e3,c1e4,41,dc0b0e65a5db4dc0987ecf0b453608def763df839cdfa0ad8d78f443a125147f,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,5,4,1,True,0.0,0.17777777777777778,1080,33,29,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e3_copen|r041,g1e3_copen,g1e3,copen,41,dc0b0e65a5db4dc0987ecf0b453608def763df839cdfa0ad8d78f443a125147f,M0_NOT_REJECTED,False,,0,1,6,30,29,24,True,True,True,5,4,1,False,0.0,0.05,1080,10,8,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e4_c1e3|r041,g1e4_c1e3,g1e4,c1e3,41,1f401de5e9dbefbdff6da74874dfb1da248d13e8d6ee58231b1e06726251c854,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,5,4,1,True,0.0,0.18333333333333332,1080,34,34,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e4_c1e4|r041,g1e4_c1e4,g1e4,c1e4,41,1f401de5e9dbefbdff6da74874dfb1da248d13e8d6ee58231b1e06726251c854,BOUNDARY_LIMITED,False,,0,1,9,30,29,21,True,True,False,5,4,1,True,0.0,0.17777777777777778,1080,33,31,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|g1e4_copen|r041,g1e4_copen,g1e4,copen,41,1f401de5e9dbefbdff6da74874dfb1da248d13e8d6ee58231b1e06726251c854,M0_NOT_REJECTED,False,,0,1,5,30,29,25,True,True,True,5,4,1,False,0.0,0.044444444444444446,1080,9,7,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|gnone_c1e3|r041,gnone_c1e3,gnone,c1e3,41,060ca0a1d13080c66ed57c519a55cce6fc88e8dbeaaaab2c7394b1140db40083,BOUNDARY_LIMITED,False,,0,1,10,30,29,20,True,True,False,6,4,1,True,0.0,0.2222222222222222,1080,41,39,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
V2C|E0|gnone_c1e4|r041,gnone_c1e4,gnone,c1e4,41,060ca0a1d13080c66ed57c519a55cce6fc88e8dbeaaaab2c7394b1140db40083,BOUNDARY_LIMITED,False,,0,1,10,30,29,20,True,True,False,6,4,1,True,0.0,0.2111111111111111,1080,39,38,0.18715158052260794,1.5940087581899764,1.6539513688825367,0.36766473271666955
