key,collection,position,smiles,mh,R1_single_position_all_energies,R3_no_isolation_conflict,R2_ms2_all_energies,R4_window_and_ce,R5_mass_range,R6_features,R7_neutral_scaffold_new,scaffold_group,in_step10,in_step8,in_v2_five_rung,VALIDATION,ANCHOR,SECONDARY
FIPGJPBKBWODTF,NEXUS,_Q3_pos_D6_,CC(C)(C)c1ccc(C(=O)/C=C/c2ccc(Cl)cc2Cl)cc1,333.080746556,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
JUFIJEPROUYJLV,NEXUS,_Q1_pos_E6_,O=C(/C=C/c1ccc(Cl)cc1Cl)c1cccc2ccccc12,327.033796364,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)c1cccc2ccccc12,True,True,False,False,False,False
CEHKSVMKXCKXAY,NEXUS,_Q1_pos_G9_,O=C(/C=C/c1c(Cl)cccc1Cl)c1ccc2ccccc2c1O,343.028710984,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)c1ccc2ccccc2c1,True,True,False,False,False,False
OIPVGRCXMFBNAN,NEXUS,_Q2_pos_F9_,O=C(O)/C=C/c1c(Cl)cccc1Cl,216.981760792,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
IHTLKLSRRSWIGD,NEXUS,_Q3_pos_C8_,O=C(O)/C=C/c1cc([N+](=O)[O-])ccc1Cl,228.005811352,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
VALXXUGYOUKCIH,NEXUS,_Q1_pos_E11_,COc1cc(OC)c(C(=O)/C=C/c2ccccc2Cl)c(OC)c1,333.088812704,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
HQVOPXGNHGTKOD,NEXUS,_Q2_pos_H12_,N#Cc1ccccc1/C=C/C(=O)O,174.054954464,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
RCUGXFWNGDQEQD,NEXUS,_P5_pos_A2_,COc1cc(O)c(C(=O)/C=C/c2ccco2)c(OC)c1,275.091399548,True,True,True,True,True,True,True,O=C(C=Cc1ccco1)c1ccccc1,True,True,False,True,False,False
SEAWKEDAGUOXED,NEXUS,_Q1_pos_D10_,CCOc1ccccc1C1C2CCCCC2(O)CCN1C(=O)/C=C/c1ccc2c(c1)OCO2,450.22749909199996,True,True,True,True,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)N1CCC2CCCCC2C1c1ccccc1,True,True,False,True,False,False
JVVADJZDSMGGOB,NEXUS,_Q3_pos_F8_,CCN(CC)c1ccc(C2C3CCCCC3(O)CCN2C(=O)/C=C/c2ccc3c(c2)OCO3)cc1,477.27478363199987,False,True,False,False,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)N1CCC2CCCCC2C1c1ccccc1,False,False,False,False,False,False
BDWXGEIHUXSMQS,NEXUS,_P5_pos_D2_,CC(=O)N/C(=C/c1ccc2c(c1)OCO2)C(=O)NCc1ccccc1,339.133933056,True,True,True,True,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)NCc1ccccc1,True,True,False,True,False,False
CRWHAWNMCHVQSU,NEXUS,_Q4_pos_C7_,O=C(/C=C/c1ccc2c(c1)OCO2)NCc1ccc(Cl)cc1,316.073496988,True,True,True,True,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)NCc1ccccc1,True,True,False,True,False,False
YTPAFQIMFNEEJJ,NEXUS,_Q2_pos_G7_,O=C(/C=C/c1ccc2c(c1)OCO2)NCCSCc1cccc(Cl)c1,376.07686811599996,True,True,True,True,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)NCCSCc1ccccc1,True,True,False,True,False,False
QIAZGMCSYZUPEX,NEXUS,_Q3_pos_G9_,O=C(/C=C/c1ccc2c(c1)OCO2)N(C(=O)NCc1ccco1)c1ccccc1,391.12884767599996,False,True,False,False,True,True,True,O=C(C=Cc1ccc2c(c1)OCO2)N(C(=O)NCc1ccco1)c1ccccc1,False,False,False,False,False,False
IZSUXLGBTOASSA,NEXUS,_Q2_pos_D10_,CCOc1cc(/C=C/C(=O)O)cc(OCC)c1OCC,281.13834974,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
PVJIQEOVQSCJKX,NEXUS,_Q2_pos_A8_,O=C(/C=C/c1ccc(Cl)c(Cl)c1)c1ccc2ccccc2c1O,343.028710984,False,False,False,False,True,True,True,O=C(C=Cc1ccccc1)c1ccc2ccccc2c1,False,False,False,False,False,False
RRLUFPHCTSFKNR,NEXUS,_Q3_pos_A9_,O=C(O)/C=C/c1ccc(Cl)c(Cl)c1,216.981760792,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
MMXRVDKVOINEFC,NEXUS,_Q4_pos_C8_,COc1ccc(C2c3[nH]c4ccccc4c3CCN2C(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,469.2121833759999,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,True,True,False,True,False,False
SOXDNXJXFYXTBP,NEXUS,_Q1_pos_G9_,COc1ccc(C2C3CCCCC3(O)CCN2C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1,482.25371383999993,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)N1CCC2CCCCC2C1c1ccccc1,True,True,False,True,False,False
OLATZDOEOPQUNF,NEXUS,_Q3_pos_C8_,COc1ccc(/C=C/C(=O)Nc2ccc(OC)c(OC)c2)cc1OC,344.14924877199996,False,True,False,False,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,False,False,False,False,False,False
XEUJCUUVWDOVQY,NEXUS,_Q1_pos_B7_,COc1ccc(NC(=O)/C=C/c2ccc(OC)c(OC)c2)cc1,314.138684088,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
PZHWMOCNXFLQTO,NEXUS,_Q4_pos_C6_,COc1ccc(/C=C/C(=O)Nc2cccc3ccccc23)cc1OC,334.143769468,True,False,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1cccc2ccccc12,True,True,False,False,False,False
AFLPWHOCBJZSFL,NEXUS,_P5_pos_H2_,COc1ccc(/C=C/C(=O)O)cc1S(=O)(=O)NCCCO,316.084934264,True,False,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
VABCCOQHQMOIMQ,NEXUS,_P5_pos_E1_,O=C(O)/C=C/c1cccc(NS(=O)(=O)Oc2ccc([N+](=O)[O-])cc2)c1,365.043797724,True,True,False,False,True,True,True,O=S(=O)(Nc1ccccc1)Oc1ccccc1,True,True,False,False,False,False
ZNIGVADAKXOMQH,NEXUS,_Q2_pos_G7_,O=C(O)/C=C/c1ccc(F)c(Br)c1,244.960795752,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
YHFXVZDDZVJFAN,NEXUS,_Q1_pos_B7_,O=C(/C=C/c1cccc(Cl)c1)c1ccc(-c2ccccc2)cc1,319.08841878,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)c1ccc(-c2ccccc2)cc1,True,True,False,False,False,False
FFKGOJWPSXRALK,NEXUS,_Q3_pos_A8_,O=C(O)/C=C/c1cccc(Cl)c1,183.020733144,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
WWXMVRYHLZMQIG,NEXUS,_Q4_pos_F5_,O=C(O)/C=C/c1cccc([N+](=O)[O-])c1,194.044783704,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ONYVPMSGIUUCOL,NEXUS,_Q1_pos_B10_,O=C(O)/C=C/c1ccc2c(c1)NC(=O)CO2,220.060433768,True,True,False,False,True,True,True,O=C1COc2ccccc2N1,True,True,False,False,False,False
RBCJPKVEKWAARH,NEXUS,_Q2_pos_D10_,O=C(/C=C/c1ccc(Br)cc1)c1ccccc1O,303.001517692,True,False,False,False,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,False,False,False
UCBCOMZMXLGOSD,NEXUS,_Q3_pos_E9_,O=C(/C=C/c1ccc(Cl)cc1)N1CCCCC1,250.09931781199998,False,True,False,False,True,True,True,O=C(C=Cc1ccccc1)N1CCCCC1,False,False,False,False,False,False
GXLIFJYFGMHYDY,NEXUS,_Q1_pos_F9_,O=C(O)/C=C/c1ccc(Cl)cc1,183.020733144,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
ZWNLSRDFHQCTQW,NEXUS,_Q4_pos_D12_,COc1cc(OC)c(C(=O)/C=C/c2ccc(O)cc2)c(OC)c1,315.12269967599997,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
NGSWKAQJJWESNS,NEXUS,_Q2_pos_B12_,O=C(O)/C=C/c1ccc(O)cc1,165.054620116,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
VMWUXSVSQGMOLS,NEXUS,_Q3_pos_E10_,COc1ccc(/C=C/C(=O)c2cccs2)cc1,245.063076624,False,True,False,False,True,True,True,O=C(C=Cc1ccccc1)c1cccs1,False,False,False,False,False,False
BSMGAYAONYKFSM,NEXUS,_Q4_pos_G8_,COc1ccc(/C=C/C(=O)N2CCc3c([nH]c4ccccc34)C2c2ccc(OC)cc2)cc1,439.20161869199995,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)N1CCc2c([nH]c3ccccc23)C1c1ccccc1,True,True,False,True,False,False
XICCSKWKPWAILC,NEXUS,_Q4_pos_B5_,COc1ccc(/C=C/C(=O)Nc2ccccc2)cc1,254.11755472,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
XMMRNCHTDONGRJ,NEXUS,_P5_pos_H4_,O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,194.044783704,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
QABZTGNRWBRJBO,NEXUS,_Q4_pos_D7_,COc1ccc(Br)cc1/C=C/C(=O)O,256.980782248,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
LCUILCDHTJZGOQ,NEXUS,_P5_pos_E5_,O=C(O)/C=C/c1ccccc1OCc1ccccc1,255.101570308,True,True,False,False,True,True,False,c1ccc(COc2ccccc2)cc1,False,True,False,False,False,False
JSUSZTQAHMZNSZ,NEXUS,_Q2_pos_A8_,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1CSc1nc2ccccc2[nH]1,417.12673950000004,False,True,False,False,True,True,True,O=C(C=Cc1cccc(CSc2nc3ccccc3[nH]2)c1)c1ccccc1,False,False,False,False,False,False
MUYCIHWCPCOYRE,NEXUS,_Q2_pos_E8_,COc1ccc(C(=O)/C=C/c2ccc(OC)c(Cn3nnc4ccccc43)c2)cc1,400.165567532,True,True,False,False,True,True,True,O=C(C=Cc1cccc(Cn2nnc3ccccc32)c1)c1ccccc1,True,True,False,False,False,False
SJDOOXOUSJDYFE,NEXUS,_Q2_pos_A10_,CC(C)c1ccc(/C=C/C(=O)O)cc1,191.106655688,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
HEVXYJIQQRXSEG,NEXUS,_Q3_pos_D8_,O=C(O)/C=C/c1ccc(S(=O)(=O)N2CCCC2)cc1,282.07945496,False,False,False,False,True,True,True,O=S(=O)(c1ccccc1)N1CCCC1,False,False,False,False,False,False
PJOWRUHHQOQDQD,NEXUS,_P5_pos_C5_,COc1ccc(/C=C/C(=O)O)cc1COc1ccccc1,285.112134992,True,True,True,True,True,True,False,c1ccc(COc2ccccc2)cc1,False,True,False,False,False,True
HZLGBSNAYIWYER,NEXUS,_Q3_pos_C7_,N#C/C(=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1)C(=O)N1CCc2ccccc2C1,423.066159112,False,True,False,False,True,True,True,O=C(C=Cc1ccc(-c2ccccc2)o1)N1CCc2ccccc2C1,False,False,False,False,False,False
UJRJYHZVRAYICR,NEXUS,_Q3_pos_B7_,Cc1ccc(C)c(OCCn2cc(/C=C(\C#N)C(=O)N3CCc4ccccc4C3)c3ccccc32)c1,476.233253168,False,True,False,False,True,True,True,O=C(C=Cc1cn(CCOc2ccccc2)c2ccccc12)N1CCc2ccccc2C1,False,False,False,False,False,False
QAGHHHJTLDMMTR,NEXUS,_Q2_pos_H8_,COc1ccc(C(=O)/C=C/c2ccc(OC)c(COc3cccc(C)c3C)c2)cc1,403.190385312,False,True,False,False,True,True,True,O=C(C=Cc1cccc(COc2ccccc2)c1)c1ccccc1,False,False,False,False,False,False
YLLNITIABQGAHU,NEXUS,_Q2_pos_E8_,COc1ccc(/C=C/C(=O)c2ccc(O)cc2)cc1COc1ccccc1C1CCCCC1,443.22168544,True,False,True,True,True,True,True,O=C(C=Cc1cccc(COc2ccccc2C2CCCCC2)c1)c1ccccc1,True,True,False,False,False,False
XRTHYPKKIFPRKZ,NEXUS,_Q2_pos_H8_,COc1ccc(C(=O)/C=C/c2ccc(OC)c(Cn3nc(C)c(Br)c3C)c2)cc1,455.09648069600007,False,True,False,False,True,True,True,O=C(C=Cc1cccc(Cn2cccn2)c1)c1ccccc1,False,False,False,False,False,False
QBWPHRWCSIEVAR,NEXUS,_Q2_pos_H8_,COc1ccc(/C=C/C(=O)c2ccccc2)cc1COc1ccc(Cl)cc1,379.109548148,False,True,False,False,True,True,True,O=C(C=Cc1cccc(COc2ccccc2)c1)c1ccccc1,False,False,False,False,False,False
IEQXMKLSFWMELP,NEXUS,_Q2_pos_D8_,CCOc1cc(/C=C/C(=O)c2ccccc2)ccc1OCc1ccccc1Cl,393.125198212,True,True,True,True,True,True,True,O=C(C=Cc1ccc(OCc2ccccc2)cc1)c1ccccc1,True,True,False,True,False,False
YMTGHURFTMANKP,NEXUS,_Q4_pos_D8_,COc1ccc(/C=C/C(=O)c2ccccc2)cc1COc1ccc([N+](=O)[O-])cc1,390.13359870799997,True,True,True,True,True,True,True,O=C(C=Cc1cccc(COc2ccccc2)c1)c1ccccc1,True,True,False,True,False,False
PGHXVUXXQIGFAM,NEXUS,_Q1_pos_B12_,CCOC(=O)c1ccc(NC(=O)/C=C/C(=O)O)cc1,264.086648516,True,True,False,False,True,True,False,c1ccccc1,False,True,False,False,False,False
HJZXKNAUJPBYOD,NEXUS,_Q1_pos_H7_,N#C/C(=C\c1c[nH]c2ccccc12)C(=O)N1CCc2ccccc2C1,328.144438164,True,True,True,True,True,True,True,O=C(C=Cc1c[nH]c2ccccc12)N1CCc2ccccc2C1,True,True,False,True,False,False
MSDGTBGJKOTHCN,NEXUS,_P5_pos_E2_,O=C(/C=C/c1ccccc1)c1ccc(O)c(O)c1O,257.080834864,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
DRGVZVJDZOMQAI,NEXUS,_Q2_pos_H12_,COc1cc(OC)c(C(=O)/C=C/c2ccccc2)c(OC)c1,299.127785056,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)c1ccccc1,True,True,False,True,False,False
VQVQEUFKSRHRCT,NEXUS,_Q1_pos_G7_,O=C(O)/C=C/C(=O)c1ccc(Cl)cc1,211.015647764,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
ZTWUFEUCLJMZBC,NEXUS,_Q4_pos_F7_,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)NCc1ccc2c(c1)OCO2,327.09754754799997,True,True,False,False,True,True,True,O=C(C=Cc1ccccc1)NCc1ccc2c(c1)OCO2,True,True,False,False,False,False
GCBFLLRSFHXBHN,NEXUS,_Q2_pos_G6_,COc1ccc(/C=C/C(=O)Nc2cccc(C(C)=O)c2)cc1OC,326.138684088,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
JJEDRQBBRDBTRN,NEXUS,_Q3_pos_A7_,COc1ccc(/C=C/C(=O)Nc2ccc(C(C)=O)cc2)cc1OC,326.138684088,False,True,False,False,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,False,False,False,False,False,False
WEMJCDDYUBVWRB,NEXUS,_Q1_pos_A6_,COc1ccc(NC(=O)/C=C/c2ccccc2)cc1,254.11755472,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
RLKUKIFLNNAKDE,NEXUS,_Q2_pos_D8_,COc1cc2c(c(NC(=O)/C=C/c3ccccc3Cl)c1OC)C(=O)OC2,374.0789762919999,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1cccc2c1C(=O)OC2,True,True,False,True,False,False
MCCOCPLSPAXBKR,NEXUS,_Q4_pos_A5_,CC(C)COc1ccc(C(=O)N/C(=C\c2ccccc2)C(=O)NCCNC(=O)/C(=C\c2ccccc2)NC(=O)c2ccc(OCC(C)C)cc2)cc1,703.3490111920001,True,True,False,False,True,True,True,O=C(NCCNC(=O)C(=Cc1ccccc1)NC(=O)c1ccccc1)C(=Cc1ccccc1)NC(=O)c1ccccc1,True,True,False,False,False,False
CAJRMIREDGTYSA,NEXUS,_Q1_pos_F7_,COc1ccc(/C=C/C(=O)Nc2ccc(NC(C)=O)cc2)cc1OC,341.14958312,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
NJZQPGSNWQZNIH,NEXUS,_Q4_pos_E5_,COc1ccc(/C=C/C(=O)Nc2ccc(NC(C)=O)cc2)cc1,311.139018436,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
AABUHSBGEIUSRJ,NEXUS,_Q1_pos_C8_,CC(=O)Nc1ccc(NC(=O)/C=C/c2ccccc2)cc1,281.128453752,True,True,True,True,True,True,True,O=C(C=Cc1ccccc1)Nc1ccccc1,True,True,False,True,False,False
VUGRMQHRMVCMQQ,NEXUS,_Q3_pos_E8_,COc1ccc(NC(=S)NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc1,403.13221880399993,False,True,False,False,True,True,True,O=C(C=Cc1ccccc1)NC(=S)Nc1ccccc1,False,False,False,False,False,False
GOXRUOUPSLQXMT,NEXUS,_Q3_pos_H6_,O=C(NCCCCCCNC(=O)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccccc1,703.2762401760001,True,True,False,False,True,True,True,O=C(NCCCCCCNC(=O)C(=Cc1ccc2c(c1)OCO2)NC(=O)c1ccccc1)C(=Cc1ccc2c(c1)OCO2)NC(=O)c1ccccc1,True,True,False,False,False,False
ZBEUUNSYABTFRU,NEXUS,_Q4_pos_E5_,O=C(NCCCCCCNC(=O)/C(=C\c1ccccc1)NC(=O)c1ccccc1)/C(=C/c1ccccc1)NC(=O)c1ccccc1,615.2965816960001,True,True,True,True,True,True,True,O=C(NCCCCCCNC(=O)C(=Cc1ccccc1)NC(=O)c1ccccc1)C(=Cc1ccccc1)NC(=O)c1ccccc1,True,True,False,True,False,False
JRKSVIUQRJEQDF,NEXUS,_Q3_pos_H11_,COc1ccc(/C=C/C=C/C(=O)O)cc1OC,235.096484928,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
UXMKYLOOFICPRA,NEXUS,_Q1_pos_A12_,CCOc1ccccc1C(=O)NCN1CCc2ccccc2C1,311.175403944,True,False,True,True,True,True,True,O=C(NCN1CCc2ccccc2C1)c1ccccc1,True,True,False,False,False,False
XIMRYFKXRPRILH,NEXUS,_Q2_pos_E6_,CCOc1ccccc1C(=O)NCCc1c(C)[nH]c2ccccc12,323.175403944,True,True,True,True,True,True,True,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,True,True,False,True,False,False
SQNZCGJOVDFXQL,NEXUS,_P5_pos_B2_,COc1ccc2c(c1)c(CC(=O)OCc1ccccc1F)c(C)n2C(=O)c1ccc(Cl)cc1,466.121590052,True,True,True,True,True,True,True,O=C(Cc1cn(C(=O)c2ccccc2)c2ccccc12)OCc1ccccc1,True,True,False,True,False,False
UXRKUKRXVWJFER,NEXUS,_P5_pos_F1_,Cc1[nH]c2ccccc2c1CCNC(=O)c1ccccc1F,297.139767384,True,True,True,True,True,True,True,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,True,True,False,True,False,False
YLPJGUIDEISKHS,NEXUS,_Q2_pos_D12_,Cc1ccc2[nH]c(C)c(CCNS(=O)(=O)c3ccc4c(c3)OCCO4)c2c1,387.13730418399996,True,True,True,True,True,True,True,O=S(=O)(NCCc1c[nH]c2ccccc12)c1ccc2c(c1)OCCO2,True,True,False,True,False,False
XBIGUQRVKDBRJP,NEXUS,_Q2_pos_E6_,COc1ccc(NC(=O)c2cc3ccccc3oc2=N)cc1,295.107718308,True,True,True,True,True,True,True,N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,True,True,False,True,False,False
NJRVLHZCELMEAH,NEXUS,_Q1_pos_F9_,Cc1ccc(NC(=O)c2cc3ccccc3oc2=N)cc1,279.112803688,True,True,True,True,True,True,True,N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,True,True,False,True,False,False
IWJVSDJWYNJZEM,NEXUS,_P5_pos_B5_,COc1c(C)cccc1C(=O)Nc1ccc2oc(=O)ccc2c1,310.10738396,False,True,False,False,True,True,True,O=C(Nc1ccc2oc(=O)ccc2c1)c1ccccc1,False,False,False,False,False,False
CNRAIZKPBXFGHK,NEXUS,_P5_pos_B6_,COc1cc(CNC2CCCCC2OC)cc(OC)c1OC,310.201284344,True,True,True,True,True,True,True,c1ccc(CNC2CCCCC2)cc1,True,True,False,True,False,False
NQRDCKYGFHPVJS,NEXUS,_Q3_pos_C7_,COc1ccccc1C(=O)NCCc1c(C)[nH]c2ccc(OCc3ccccc3)cc12,415.20161869199995,False,True,False,False,True,True,True,O=C(NCCc1c[nH]c2ccc(OCc3ccccc3)cc12)c1ccccc1,False,False,False,False,False,False
QFOCXUHMQGMIGU,NEXUS,_Q1_pos_A12_,Cc1nc2cccc(C(=O)NCCc3c(C)[nH]c4ccc(OC(F)(F)F)cc34)c2o1,418.1373020959999,True,True,True,True,True,True,True,O=C(NCCc1c[nH]c2ccccc12)c1cccc2ncoc12,True,True,False,True,False,False
JXZCGLRIDSIQLD,NEXUS,_Q1_pos_B7_,Cc1ccccc1Nc1nc(Nc2ccccc2C)c2ccccc2n1,341.17607264000003,True,False,True,True,True,True,True,c1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1,True,True,False,False,False,False
QBYCBYLVSNRKEN,NEXUS,_Q3_pos_F8_,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(=O)[nH]c2ccccc12,333.084538252,False,True,False,False,True,True,True,O=C(Nc1ccccc1)c1cc(=O)[nH]c2ccccc12,False,False,False,False,False,False
JXUJVKNPEQUAAV,NEXUS,_Q4_pos_F11_,O=C(Nc1cccc(C(F)(F)F)c1)c1cc2ccccc2oc1=O,334.06855383999994,False,True,False,False,True,True,True,O=C(Nc1ccccc1)c1cc2ccccc2oc1=O,False,False,False,False,False,False
LAPUOPKWYOOCKL,NEXUS,_Q2_pos_E10_,O=C(O)C(Cc1c[nH]c2ccccc12)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],371.09861016799994,True,True,False,False,True,True,True,c1ccc(NCCc2c[nH]c3ccccc23)cc1,True,True,False,False,False,False
OVBPIULPVIDEAO,NEXUS,_Q2_pos_E7_,Nc1nc2[nH]cc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)nc-2c(=O)n1,442.1469573279999,False,True,False,False,True,True,True,O=c1ncnc2[nH]cc(CNc3ccccc3)nc1-2,False,False,False,False,False,False
GHBAYRBVXCRIHT,NEXUS,_Q2_pos_H9_,N[C@@H](CSCc1ccccc1)C(=O)O,212.073975656,False,True,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
ORQXBVXKBGUSBA,NEXUS,_Q3_pos_F12_,N[C@H](CC1CCCCC1)C(=O)O,172.133204784,True,True,True,True,True,True,False,C1CCCCC1,False,True,False,False,False,True
XYUBQWNJDIAEES,NEXUS,_Q3_pos_B12_,N[C@@H](CSc1ccccc1)C(=O)O,198.058325592,False,False,False,False,True,True,False,c1ccccc1,False,False,False,False,False,False
YANFNRSMJXESCV,NEXUS,_Q3_pos_D6_,O=C1C2OCC(O2)[C@@H]2[C@@H]1[C@@H]1c3ccccc3C=CN1[C@H]2C(=O)c1ccc(F)cc1,392.12926227599996,True,True,False,False,True,True,True,O=C1C2OCC(O2)C2C1C1c3ccccc3C=CN1C2C(=O)c1ccccc1,True,True,False,False,False,False
GMKMEZVLHJARHF,NEXUS,_Q3_pos_G7_,NC(CCCC(N)C(=O)O)C(=O)O,191.102632928,True,False,True,True,True,True,True,__ACYCLIC__GMKMEZVLHJARHF,True,True,False,False,False,False
OMEYFRPOXBWUBL,NEXUS,_Q4_pos_H8_,Nc1c(C(=O)N2CCC[C@H]2C(=O)O)sc2nc3c(cc12)CCCC3,346.12198846800004,False,True,False,False,True,True,True,O=C(c1cc2cc3c(nc2s1)CCCC3)N1CCCC1,False,False,False,False,False,False
QNYPPKMDKWNDOG,NEXUS,_Q3_pos_F8_,Nc1c(C(=O)N2CCC[C@H]2C(=O)O)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,444.13763853200004,False,True,False,False,True,True,True,O=C(c1cc2c(-c3ccccc3)cc(-c3ccccc3)nc2s1)N1CCCC1,False,False,False,False,False,False
RZWGMDBJTMOMTK,NEXUS,_Q1_pos_G9_,Nc1c(C(=O)N2CCC[C@H]2C(=O)O)sc2nc(-c3cccs3)ccc12,374.06275934000007,True,True,True,True,True,True,True,O=C(c1cc2ccc(-c3cccs3)nc2s1)N1CCCC1,True,True,False,True,False,False
KIJZQEXKCZHTNA,NEXUS,_Q1_pos_G9_,CC1CCc2nc3sc(C(=O)N4CCC[C@H]4C(=O)O)c(N)c3cc2C1,360.13763853200004,True,False,False,False,True,True,True,O=C(c1cc2cc3c(nc2s1)CCCC3)N1CCCC1,True,True,False,False,False,False
HDUVMUHMMQPXOZ,NEXUS,_Q4_pos_A8_,Cc1ccc2c(N)c(C(=O)N3CCC[C@H]3C(=O)O)sc2n1,306.09068834000004,True,True,False,False,True,True,True,O=C(c1cc2cccnc2s1)N1CCCC1,True,True,False,False,False,False
YSRCAOXCAWKYHU,NEXUS,_Q1_pos_D9_,N#Cc1cc2c(nc1SCC(=O)N1CCC[C@H]1C(=O)O)CCC2,332.106338404,True,True,True,True,True,True,True,O=C(CSc1ccc2c(n1)CCC2)N1CCCC1,True,True,False,True,False,False
XMTMOMMYTPIJAB,NEXUS,_Q2_pos_E8_,COc1ccc(-c2cc(-c3ccccc3)nc3sc(C(=O)N4CCC[C@H]4C(=O)O)c(N)c23)cc1,474.148203216,True,False,False,False,True,True,True,O=C(c1cc2c(-c3ccccc3)cc(-c3ccccc3)nc2s1)N1CCCC1,True,True,False,False,False,False
IQSXVMNVKFKROT,NEXUS,_Q2_pos_B8_,Nc1c(C(=O)N2CCC[C@H]2C(=O)O)sc2nc(-c3ccc(F)cc3)cc(-c3ccccc3)c12,462.12821672,True,True,False,False,True,True,True,O=C(c1cc2c(-c3ccccc3)cc(-c3ccccc3)nc2s1)N1CCCC1,True,True,False,False,False,False
LUPOYOUOQBNILQ,NEXUS,_Q4_pos_E8_,Cc1cc(C(F)(F)F)c2c(N)c(C(=O)N3CCC[C@H]3C(=O)O)sc2n1,374.07807296799996,True,True,True,True,True,True,True,O=C(c1cc2cccnc2s1)N1CCCC1,True,True,False,True,False,False
LPJXPACOXRZCCP,NEXUS,_P5_pos_G1_,O=C(O)CC[C@H](NC(=O)c1ccccc1)C(=O)O,252.086648516,True,True,True,True,True,True,False,c1ccccc1,False,True,False,False,False,True
