instrument_type,collision_energy,ce_repr,ce_decimals,n_rows,n_simulation_challenge,n_unique_inchikey,n_adduct_MH,precursor_mz_min,precursor_mz_median,precursor_mz_max,frac_of_instrument_nonmissing
Orbitrap,30.778665,30.778665,6,8,8,1,8,205.1911,205.1911,205.1911,9.638786476782573e-05
Orbitrap,30.980997,30.980997,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,31.514382,31.514382,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,31.82259,31.82259,5,8,8,2,8,212.1506,212.1506,212.1506,9.638786476782573e-05
Orbitrap,32.207728,32.207728,6,8,8,1,8,230.0552,230.0552,230.0552,9.638786476782573e-05
Orbitrap,32.226102,32.226102,6,8,8,1,8,179.0339,179.0339,179.0339,9.638786476782573e-05
Orbitrap,32.232654000000004,32.232654000000004,15,8,8,1,8,179.0703,179.0703,179.0703,9.638786476782573e-05
Orbitrap,32.41506,32.41506,5,8,8,2,8,270.1255,270.1255,270.1255,9.638786476782573e-05
Orbitrap,33.027722000000004,33.027722000000004,15,8,8,1,8,254.0594,254.0594,254.0594,9.638786476782573e-05
Orbitrap,33.135335999999995,33.135335999999995,15,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,33.141474,33.141474,6,8,8,2,8,184.1193,184.1193,184.1193,9.638786476782573e-05
Orbitrap,33.382836,33.382836,6,8,8,2,8,278.1903,278.1903,278.1903,9.638786476782573e-05
Orbitrap,33.618050000000004,33.618050000000004,15,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,33.61851599999999,33.61851599999999,14,8,8,2,8,280.1543,280.1543,280.1543,9.638786476782573e-05
Orbitrap,34.42333,34.42333,5,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,34.474473,34.474473,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,34.50828,34.50828,5,8,8,1,8,230.0552,230.0552,230.0552,9.638786476782573e-05
Orbitrap,35.015980000000006,35.015980000000006,15,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,35.067888,35.067888,6,8,8,1,8,219.1743,219.1743,219.1743,9.638786476782573e-05
Orbitrap,35.242545,35.242545,6,8,8,2,8,271.0965,271.0965,271.0965,9.638786476782573e-05
Orbitrap,35.664282,35.664282,6,8,8,2,8,198.1349,198.1349,198.1349,9.638786476782573e-05
Orbitrap,36.017676,36.017676,6,8,8,1,8,300.1473,300.1473,300.1473,9.638786476782573e-05
Orbitrap,36.134196,36.134196,6,8,8,2,8,301.1183,301.1183,301.1183,9.638786476782573e-05
Orbitrap,36.32151,36.32151,5,8,8,2,8,242.1434,242.1434,242.1434,9.638786476782573e-05
Orbitrap,36.81703999999999,36.81703999999999,14,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,36.97985499999999,36.97985499999999,14,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,37.379415,37.379415,6,8,8,2,8,249.1961,249.1961,249.1961,9.638786476782573e-05
Orbitrap,37.52703,37.52703,5,8,8,2,8,250.1802,250.1802,250.1802,9.638786476782573e-05
Orbitrap,37.865663,37.865663,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,38.187108,38.187108,6,8,8,2,8,212.1506,212.1506,212.1506,9.638786476782573e-05
Orbitrap,38.30497,38.30497,5,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,38.517578,38.517578,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,39.154815,39.154815,6,8,8,2,8,261.0321,261.0321,261.0321,9.638786476782573e-05
Orbitrap,39.451374,39.451374,6,8,8,1,8,219.1743,219.1743,219.1743,9.638786476782573e-05
Orbitrap,39.73722,39.73722,5,8,8,2,8,331.1435,331.1435,331.1435,9.638786476782573e-05
Orbitrap,40.27829,40.27829,5,8,8,1,8,175.123,175.123,175.123,9.638786476782573e-05
Orbitrap,40.34166,40.34166,5,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,40.498744,40.498744,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,40.518825,40.518825,6,8,8,2,8,270.1255,270.1255,270.1255,9.638786476782573e-05
Orbitrap,41.307996,41.307996,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,41.728545,41.728545,6,8,8,2,8,278.1903,278.1903,278.1903,9.638786476782573e-05
Orbitrap,42.019176,42.019176,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,42.023145,42.023145,6,8,8,2,8,280.1543,280.1543,280.1543,9.638786476782573e-05
Orbitrap,42.135467,42.135467,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,42.363337,42.363337,6,8,8,2,8,249.1961,249.1961,249.1961,9.638786476782573e-05
Orbitrap,43.585812,43.585812,6,8,8,2,8,242.1434,242.1434,242.1434,9.638786476782573e-05
Orbitrap,43.703465,43.703465,6,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,44.180448,44.180448,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,44.750329,44.750329,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,45.02209499999999,45.02209499999999,14,8,8,1,8,300.1473,300.1473,300.1473,9.638786476782573e-05
Orbitrap,45.032436,45.032436,6,8,8,2,8,250.1802,250.1802,250.1802,9.638786476782573e-05
Orbitrap,45.167745,45.167745,6,8,8,2,8,301.1183,301.1183,301.1183,9.638786476782573e-05
Orbitrap,45.421552000000005,45.421552000000005,15,8,8,2,8,267.1856,267.1856,267.1856,9.638786476782573e-05
Orbitrap,45.520774,45.520774,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,45.965964,45.965964,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,46.671684,46.671684,6,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,47.06527,47.06527,5,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,47.862152,47.862152,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,48.093408,48.093408,6,8,8,2,8,267.1856,267.1856,267.1856,9.638786476782573e-05
Orbitrap,48.192662,48.192662,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,48.79737,48.79737,5,8,8,2,8,271.0965,271.0965,271.0965,9.638786476782573e-05
Orbitrap,49.022372,49.022372,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,49.671525,49.671525,6,8,8,2,8,331.1435,331.1435,331.1435,9.638786476782573e-05
Orbitrap,49.796461,49.796461,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,50.427075,50.427075,6,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,50.427774,50.427774,6,8,8,2,8,280.1543,280.1543,280.1543,9.638786476782573e-05
Orbitrap,50.765264,50.765264,6,8,8,2,8,267.1856,267.1856,267.1856,9.638786476782573e-05
Orbitrap,51.543856,51.543856,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,51.634995,51.634995,6,8,8,1,8,344.2333,344.2333,344.2333,9.638786476782573e-05
Orbitrap,51.868692,51.868692,6,8,8,1,8,288.1594,288.1594,288.1594,9.638786476782573e-05
Orbitrap,52.331181,52.331181,6,8,8,2,8,249.1961,249.1961,249.1961,9.638786476782573e-05
Orbitrap,52.52397,52.52397,5,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,53.43712,53.43712,5,8,8,2,8,267.1856,267.1856,267.1856,9.638786476782573e-05
Orbitrap,53.626958,53.626958,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,53.78888,53.78888,5,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,54.201294,54.201294,6,8,8,2,8,301.1183,301.1183,301.1183,9.638786476782573e-05
Orbitrap,54.450298,54.450298,6,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,55.22556,55.22556,5,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,56.025568,56.025568,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,56.930265,56.930265,6,8,8,2,8,271.0965,271.0965,271.0965,9.638786476782573e-05
Orbitrap,57.457455,57.457455,6,8,8,1,8,383.0497,383.0497,383.0497,9.638786476782573e-05
Orbitrap,58.780832,58.780832,6,8,8,2,8,267.1856,267.1856,267.1856,9.638786476782573e-05
Orbitrap,58.907264,58.907264,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,59.52716600000001,59.52716600000001,14,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,59.605830000000005,59.605830000000005,15,8,8,2,8,331.1435,331.1435,331.1435,9.638786476782573e-05
Orbitrap,60.51249,60.51249,5,8,8,2,8,336.1805,336.1805,336.1805,9.638786476782573e-05
Orbitrap,62.588968,62.588968,6,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,63.028764,63.028764,6,8,8,2,8,350.1598,350.1598,350.1598,9.638786476782573e-05
Orbitrap,66.27067199999999,66.27067199999999,14,8,8,2,8,368.1704,368.1704,368.1704,9.638786476782573e-05
Orbitrap,66.61636800000001,66.61636800000001,14,8,8,1,8,416.3523,416.3523,416.3523,9.638786476782573e-05
Orbitrap,70.007526,70.007526,6,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,93.343368,93.343368,6,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,116.67921,116.67921,5,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,140.015052,140.015052,6,8,8,2,8,777.8614,777.8614,777.8614,9.638786476782573e-05
Orbitrap,6.00327596,6.00327596,8,7,7,2,7,120.0655192,120.0655192,120.0655192,8.433938167184751e-05
Orbitrap,6.502493455,6.502493455,9,7,7,1,7,130.0498691,130.0498691,130.0498691,8.433938167184751e-05
Orbitrap,7.925874,7.925874,6,7,7,2,7,264.1958,264.1958,264.1958,8.433938167184751e-05
Orbitrap,13.043119999999998,13.043119999999998,15,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,14.145978,14.145978,6,7,7,2,7,202.0854,202.0854,202.0854,8.433938167184751e-05
Orbitrap,14.44804,14.44804,5,7,7,3,7,361.201,361.201,361.201,8.433938167184751e-05
Orbitrap,16.3039,16.3039,4,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,16.691418,16.691418,6,7,7,2,7,278.1903,278.1903,278.1903,8.433938167184751e-05
Orbitrap,17.168628000000002,17.168628000000002,15,7,7,2,7,286.1438,286.1438,286.1438,8.433938167184751e-05
Orbitrap,19.56468,19.56468,5,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,21.169521,21.169521,6,7,7,1,7,235.2169,235.2169,235.2169,8.433938167184751e-05
Orbitrap,22.427649,22.427649,6,7,7,1,7,249.1961,249.1961,249.1961,8.433938167184751e-05
Orbitrap,22.82546,22.82546,5,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,24.91961,24.91961,5,7,7,1,7,249.1961,249.1961,249.1961,8.433938167184751e-05
Orbitrap,25.873859,25.873859,6,7,7,1,7,235.2169,235.2169,235.2169,8.433938167184751e-05
Orbitrap,26.08624,26.08624,5,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,28.22166,28.22166,5,7,7,2,7,235.1805,235.1805,235.1805,8.433938167184751e-05
Orbitrap,28.226028000000003,28.226028000000003,15,7,7,1,7,235.2169,235.2169,235.2169,8.433938167184751e-05
Orbitrap,29.34702,29.34702,5,7,7,3,7,163.039,163.039,163.039,8.433938167184751e-05
Orbitrap,29.820615,29.820615,6,7,7,2,7,271.0965,271.0965,271.0965,8.433938167184751e-05
Orbitrap,33.667019999999994,33.667019999999994,15,7,7,1,7,187.039,187.039,187.039,8.433938167184751e-05
Orbitrap,34.337256000000004,34.337256000000004,15,7,7,2,7,286.1438,286.1438,286.1438,8.433938167184751e-05
Orbitrap,39.621474,39.621474,6,7,7,1,7,220.1193,220.1193,220.1193,8.433938167184751e-05
Orbitrap,51.505884,51.505884,6,7,7,2,7,286.1438,286.1438,286.1438,8.433938167184751e-05
Orbitrap,54.026514,54.026514,6,7,7,1,7,300.1473,300.1473,300.1473,8.433938167184751e-05
Orbitrap,56.108976000000006,56.108976000000006,15,7,7,2,7,267.1856,267.1856,267.1856,8.433938167184751e-05
Orbitrap,4.983678,4.983678,6,6,6,2,6,166.1226,166.1226,166.1226,7.22908985758693e-05
Orbitrap,5.25369,5.25369,5,6,6,1,6,175.123,175.123,175.123,7.22908985758693e-05
Orbitrap,5.361502000000001,5.361502000000001,15,6,6,1,6,268.0751,268.0751,268.0751,7.22908985758693e-05
Orbitrap,5.703309395,5.703309395,9,6,6,1,6,114.0661879,114.0661879,114.0661879,7.22908985758693e-05
Orbitrap,5.972478,5.972478,6,6,6,2,6,199.0826,199.0826,199.0826,7.22908985758693e-05
Orbitrap,6.003918,6.003918,6,6,6,1,6,300.1959,300.1959,300.1959,7.22908985758693e-05
Orbitrap,6.005112,6.005112,6,6,6,1,6,150.1278,150.1278,150.1278,7.22908985758693e-05
Orbitrap,6.301097005,6.301097005,9,6,6,1,6,126.0219401,126.0219401,126.0219401,7.22908985758693e-05
Orbitrap,6.364518,6.364518,6,6,6,2,6,212.1506,212.1506,212.1506,7.22908985758693e-05
Orbitrap,6.654857680000001,6.654857680000001,15,6,6,1,6,133.0971536,133.0971536,133.0971536,7.22908985758693e-05
Orbitrap,6.803784494999999,6.803784494999999,15,6,6,3,6,136.0756899,136.0756899,136.0756899,7.22908985758693e-05
Orbitrap,6.951948505000001,6.951948505000001,15,6,6,4,6,139.0389701,139.0389701,139.0389701,7.22908985758693e-05
Orbitrap,7.055415,7.055415,6,6,6,2,6,235.1805,235.1805,235.1805,7.22908985758693e-05
Orbitrap,7.474455,7.474455,6,6,6,3,6,249.1485,249.1485,249.1485,7.22908985758693e-05
Orbitrap,7.70431273,7.70431273,8,6,6,2,6,154.0862546,154.0862546,154.0862546,7.22908985758693e-05
Orbitrap,8.105623464999999,8.105623464999999,15,6,6,1,6,162.1124693,162.1124693,162.1124693,7.22908985758693e-05
Orbitrap,8.15615,8.15615,5,6,6,2,6,163.123,163.123,163.123,7.22908985758693e-05
Orbitrap,8.30431273,8.30431273,8,6,6,2,6,166.0862546,166.0862546,166.0862546,7.22908985758693e-05
Orbitrap,8.345709,8.345709,6,6,6,2,6,278.1903,278.1903,278.1903,7.22908985758693e-05
Orbitrap,8.50461,8.50461,5,6,6,1,6,170.0922,170.0922,170.0922,7.22908985758693e-05
Orbitrap,8.855111950000001,8.855111950000001,15,6,6,2,6,177.102239,177.102239,177.102239,7.22908985758693e-05
Orbitrap,9.003932,9.003932,6,6,6,1,6,225.0983,225.0983,225.0983,7.22908985758693e-05
Orbitrap,9.384991,9.384991,6,6,6,1,6,134.0713,134.0713,134.0713,7.22908985758693e-05
Orbitrap,9.633999,9.633999,6,6,6,2,6,321.1333,321.1333,321.1333,7.22908985758693e-05
Orbitrap,9.96594,9.96594,5,6,6,3,6,249.1485,249.1485,249.1485,7.22908985758693e-05
Orbitrap,9.967356,9.967356,6,6,6,2,6,166.1226,166.1226,166.1226,7.22908985758693e-05
Orbitrap,10.259555,10.259555,6,6,6,1,6,205.1911,205.1911,205.1911,7.22908985758693e-05
Orbitrap,10.326999,10.326999,6,6,6,1,6,344.2333,344.2333,344.2333,7.22908985758693e-05
Orbitrap,10.723004,10.723004,6,6,6,1,6,268.0751,268.0751,268.0751,7.22908985758693e-05
Orbitrap,10.84386,10.84386,5,6,6,2,6,271.0965,271.0965,271.0965,7.22908985758693e-05
Orbitrap,10.955640185,10.955640185,9,6,6,1,6,219.1128037,219.1128037,219.1128037,7.22908985758693e-05
Orbitrap,11.106198,11.106198,6,6,6,2,6,185.1033,185.1033,185.1033,7.22908985758693e-05
Orbitrap,11.41273,11.41273,5,6,6,3,6,163.039,163.039,163.039,7.22908985758693e-05
Orbitrap,11.50276,11.50276,5,6,6,1,6,230.0552,230.0552,230.0552,7.22908985758693e-05
Orbitrap,11.888094,11.888094,6,6,6,2,6,198.1349,198.1349,198.1349,7.22908985758693e-05
Orbitrap,11.944956,11.944956,6,6,6,2,6,199.0826,199.0826,199.0826,7.22908985758693e-05
Orbitrap,12.005896,12.005896,6,6,6,1,6,300.1474,300.1474,300.1474,7.22908985758693e-05
Orbitrap,12.007836,12.007836,6,6,6,1,6,300.1959,300.1959,300.1959,7.22908985758693e-05
Orbitrap,12.010224,12.010224,6,6,6,1,6,150.1278,150.1278,150.1278,7.22908985758693e-05
Orbitrap,12.066417,12.066417,6,6,6,2,6,134.0713,134.0713,134.0713,7.22908985758693e-05
Orbitrap,12.567847999999998,12.567847999999998,15,6,6,1,6,314.1962,314.1962,314.1962,7.22908985758693e-05
Orbitrap,12.70297,12.70297,5,6,6,1,6,254.0594,254.0594,254.0594,7.22908985758693e-05
Orbitrap,13.165726,13.165726,6,6,6,1,6,188.0818,188.0818,188.0818,7.22908985758693e-05
Orbitrap,13.554825,13.554825,6,6,6,2,6,271.0965,271.0965,271.0965,7.22908985758693e-05
Orbitrap,13.565376,13.565376,6,6,6,2,6,226.0896,226.0896,226.0896,7.22908985758693e-05
Orbitrap,13.656139,13.656139,6,6,6,1,6,195.0877,195.0877,195.0877,7.22908985758693e-05
Orbitrap,14.216489,14.216489,6,6,6,1,6,203.0927,203.0927,203.0927,7.22908985758693e-05
Orbitrap,14.287917,14.287917,6,6,6,1,6,204.1131,204.1131,204.1131,7.22908985758693e-05
Orbitrap,14.606,14.606,3,6,6,3,6,146.06,146.06,146.06,7.22908985758693e-05
Orbitrap,14.673509999999998,14.673509999999998,15,6,6,3,6,163.039,163.039,163.039,7.22908985758693e-05
Orbitrap,14.94891,14.94891,5,6,6,3,6,249.1485,249.1485,249.1485,7.22908985758693e-05
Orbitrap,14.951034,14.951034,6,6,6,2,6,166.1226,166.1226,166.1226,7.22908985758693e-05
Orbitrap,15.12707,15.12707,5,6,6,1,6,216.101,216.101,216.101,7.22908985758693e-05
Orbitrap,15.128184,15.128184,6,6,6,1,6,189.1023,189.1023,189.1023,7.22908985758693e-05
Orbitrap,15.48477,15.48477,5,6,6,3,6,258.0795,258.0795,258.0795,7.22908985758693e-05
Orbitrap,15.70981,15.70981,5,6,6,1,6,314.1962,314.1962,314.1962,7.22908985758693e-05
Orbitrap,15.756874,15.756874,6,6,6,1,6,225.0982,225.0982,225.0982,7.22908985758693e-05
Orbitrap,16.26579,16.26579,5,6,6,2,6,271.0965,271.0965,271.0965,7.22908985758693e-05
Orbitrap,16.3123,16.3123,4,6,6,2,6,163.123,163.123,163.123,7.22908985758693e-05
Orbitrap,16.465183,16.465183,6,6,6,1,6,235.2169,235.2169,235.2169,7.22908985758693e-05
Orbitrap,16.597154000000003,16.597154000000003,15,6,6,1,6,237.1022,237.1022,237.1022,7.22908985758693e-05
Orbitrap,16.659297,16.659297,6,6,6,2,6,185.1033,185.1033,185.1033,7.22908985758693e-05
Orbitrap,17.129468,17.129468,6,6,6,1,6,428.2367,428.2367,428.2367,7.22908985758693e-05
Orbitrap,17.211665,17.211665,6,6,6,1,6,344.2333,344.2333,344.2333,7.22908985758693e-05
Orbitrap,17.443727,17.443727,6,6,6,1,6,249.1961,249.1961,249.1961,7.22908985758693e-05
Orbitrap,17.903389999999998,17.903389999999998,15,6,6,2,6,179.0339,179.0339,179.0339,7.22908985758693e-05
Orbitrap,17.917434,17.917434,6,6,6,2,6,199.0826,199.0826,199.0826,7.22908985758693e-05
Orbitrap,17.934289999999997,17.934289999999997,15,6,6,3,6,163.039,163.039,163.039,7.22908985758693e-05
Orbitrap,17.942287,17.942287,6,6,6,1,6,163.1117,163.1117,163.1117,7.22908985758693e-05
Orbitrap,17.94353,17.94353,5,6,6,2,6,163.123,163.123,163.123,7.22908985758693e-05
Orbitrap,18.007864,18.007864,6,6,6,1,6,225.0983,225.0983,225.0983,7.22908985758693e-05
Orbitrap,18.249258,18.249258,6,6,6,2,6,304.1543,304.1543,304.1543,7.22908985758693e-05
Orbitrap,18.309555,18.309555,6,6,6,1,6,366.1911,366.1911,366.1911,7.22908985758693e-05
Orbitrap,18.76525,18.76525,5,6,6,1,6,268.075,268.075,268.075,7.22908985758693e-05
Orbitrap,18.773349,18.773349,6,6,6,1,6,268.1907,268.1907,268.1907,7.22908985758693e-05
Orbitrap,18.817352,18.817352,6,6,6,1,6,235.2169,235.2169,235.2169,7.22908985758693e-05
Orbitrap,18.851772,18.851772,6,6,6,1,6,314.1962,314.1962,314.1962,7.22908985758693e-05
Orbitrap,18.976755,18.976755,6,6,6,2,6,271.0965,271.0965,271.0965,7.22908985758693e-05
Orbitrap,19.152485,19.152485,6,6,6,1,6,383.0497,383.0497,383.0497,7.22908985758693e-05
Orbitrap,19.267998,19.267998,6,6,6,2,6,321.1333,321.1333,321.1333,7.22908985758693e-05
Orbitrap,19.467385000000004,19.467385000000004,15,6,6,1,6,278.1055,278.1055,278.1055,7.22908985758693e-05
Orbitrap,19.93188,19.93188,5,6,6,3,6,249.1485,249.1485,249.1485,7.22908985758693e-05
Orbitrap,19.934712,19.934712,6,6,6,2,6,166.1226,166.1226,166.1226,7.22908985758693e-05
Orbitrap,20.030066,20.030066,6,6,6,2,6,286.1438,286.1438,286.1438,7.22908985758693e-05
Orbitrap,20.373276,20.373276,6,6,6,1,6,291.0468,291.0468,291.0468,7.22908985758693e-05
Orbitrap,20.5302,20.5302,4,6,6,2,6,342.17,342.17,342.17,7.22908985758693e-05
Orbitrap,20.591256,20.591256,6,6,6,1,6,147.0804,147.0804,147.0804,7.22908985758693e-05
Orbitrap,20.730269,20.730269,6,6,6,1,6,296.1467,296.1467,296.1467,7.22908985758693e-05
Orbitrap,20.85383384,20.85383384,8,6,6,3,6,169.076,169.076,169.076,7.22908985758693e-05
Orbitrap,21.013706000000003,21.013706000000003,15,6,6,1,6,300.1958,300.1958,300.1958,7.22908985758693e-05
Orbitrap,21.19507,21.19507,5,6,6,3,6,163.039,163.039,163.039,7.22908985758693e-05
Orbitrap,21.290801,21.290801,6,6,6,2,6,304.1543,304.1543,304.1543,7.22908985758693e-05
Orbitrap,21.446008000000003,21.446008000000003,15,6,6,1,6,268.0751,268.0751,268.0751,7.22908985758693e-05
Orbitrap,21.68772,21.68772,5,6,6,2,6,271.0965,271.0965,271.0965,7.22908985758693e-05
Orbitrap,21.971466,21.971466,6,6,6,1,6,366.1911,366.1911,366.1911,7.22908985758693e-05
Orbitrap,21.993734,21.993734,6,6,6,1,6,314.1962,314.1962,314.1962,7.22908985758693e-05
Orbitrap,22.01193,22.01193,5,6,6,1,6,220.1193,220.1193,220.1193,7.22908985758693e-05
Orbitrap,22.212396,22.212396,6,6,6,2,6,185.1033,185.1033,185.1033,7.22908985758693e-05
Orbitrap,22.835638000000003,22.835638000000003,15,6,6,1,6,163.1117,163.1117,163.1117,7.22908985758693e-05
Orbitrap,23.227155,23.227155,6,6,6,3,6,258.0795,258.0795,258.0795,7.22908985758693e-05
Orbitrap,23.521690000000003,23.521690000000003,15,6,6,1,6,235.2169,235.2169,235.2169,7.22908985758693e-05
Orbitrap,23.532635,23.532635,6,6,6,2,6,336.1805,336.1805,336.1805,7.22908985758693e-05
Orbitrap,23.532864,23.532864,6,6,6,1,6,147.0804,147.0804,147.0804,7.22908985758693e-05
Orbitrap,23.691744,23.691744,6,6,6,1,6,296.1468,296.1468,296.1468,7.22908985758693e-05
Orbitrap,23.889912,23.889912,6,6,6,2,6,199.0826,199.0826,199.0826,7.22908985758693e-05
Orbitrap,23.9519,23.9519,4,6,6,2,6,342.17,342.17,342.17,7.22908985758693e-05
Orbitrap,24.011792,24.011792,6,6,6,1,6,300.1474,300.1474,300.1474,7.22908985758693e-05
Orbitrap,24.015672,24.015672,6,6,6,1,6,300.1959,300.1959,300.1959,7.22908985758693e-05
Orbitrap,24.020448,24.020448,6,6,6,1,6,150.1278,150.1278,150.1278,7.22908985758693e-05
Orbitrap,24.45585,24.45585,5,6,6,3,6,163.039,163.039,163.039,7.22908985758693e-05
Orbitrap,24.91485,24.91485,5,6,6,3,6,249.1485,249.1485,249.1485,7.22908985758693e-05
Orbitrap,24.91839,24.91839,5,6,6,2,6,166.1226,166.1226,166.1226,7.22908985758693e-05
Orbitrap,25.135696,25.135696,6,6,6,1,6,314.1962,314.1962,314.1962,7.22908985758693e-05
