record_id,source_file,compound_id,recorded_key14,release,ion_mode,precursor_type,nce,first_failed_rule,reason
MSBNK-Eawag-EQ00021057,MSBNK-Eawag-EQ00021057.txt,HFZWRUODUSTPEG,HFZWRUODUSTPEG,2024.11,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00021201,MSBNK-Eawag-EQ00021201.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00021202,MSBNK-Eawag-EQ00021202.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00021203,MSBNK-Eawag-EQ00021203.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00021204,MSBNK-Eawag-EQ00021204.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00021205,MSBNK-Eawag-EQ00021205.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00021206,MSBNK-Eawag-EQ00021206.txt,STJLVHWMYQXCPB,STJLVHWMYQXCPB,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025101,MSBNK-Eawag-EQ00025101.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025102,MSBNK-Eawag-EQ00025102.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00025103,MSBNK-Eawag-EQ00025103.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025104,MSBNK-Eawag-EQ00025104.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00025105,MSBNK-Eawag-EQ00025105.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025106,MSBNK-Eawag-EQ00025106.txt,DNRJTBAOUJJKDY,DNRJTBAOUJJKDY,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025401,MSBNK-Eawag-EQ00025401.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025402,MSBNK-Eawag-EQ00025402.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00025403,MSBNK-Eawag-EQ00025403.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025404,MSBNK-Eawag-EQ00025404.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00025405,MSBNK-Eawag-EQ00025405.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00025406,MSBNK-Eawag-EQ00025406.txt,JLYFCTQDENRSOL,JLYFCTQDENRSOL,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026151,MSBNK-Eawag-EQ00026151.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026152,MSBNK-Eawag-EQ00026152.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026153,MSBNK-Eawag-EQ00026153.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026154,MSBNK-Eawag-EQ00026154.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026155,MSBNK-Eawag-EQ00026155.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026156,MSBNK-Eawag-EQ00026156.txt,WHKUVVPPKQRRBV,WHKUVVPPKQRRBV,2024.11,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026201,MSBNK-Eawag-EQ00026201.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026202,MSBNK-Eawag-EQ00026202.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026203,MSBNK-Eawag-EQ00026203.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026204,MSBNK-Eawag-EQ00026204.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026205,MSBNK-Eawag-EQ00026205.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026206,MSBNK-Eawag-EQ00026206.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026207,MSBNK-Eawag-EQ00026207.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026208,MSBNK-Eawag-EQ00026208.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026209,MSBNK-Eawag-EQ00026209.txt,ODCWYMIRDDJXKW,ODCWYMIRDDJXKW,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026601,MSBNK-Eawag-EQ00026601.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026602,MSBNK-Eawag-EQ00026602.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026603,MSBNK-Eawag-EQ00026603.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026604,MSBNK-Eawag-EQ00026604.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026605,MSBNK-Eawag-EQ00026605.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026606,MSBNK-Eawag-EQ00026606.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026607,MSBNK-Eawag-EQ00026607.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026608,MSBNK-Eawag-EQ00026608.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026609,MSBNK-Eawag-EQ00026609.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026651,MSBNK-Eawag-EQ00026651.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026652,MSBNK-Eawag-EQ00026652.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026653,MSBNK-Eawag-EQ00026653.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026654,MSBNK-Eawag-EQ00026654.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026655,MSBNK-Eawag-EQ00026655.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026656,MSBNK-Eawag-EQ00026656.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026657,MSBNK-Eawag-EQ00026657.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026658,MSBNK-Eawag-EQ00026658.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,150.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026659,MSBNK-Eawag-EQ00026659.txt,CTSLUCNDVMMDHG,CTSLUCNDVMMDHG,2024.11,NEGATIVE,[M-H]-,180.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026751,MSBNK-Eawag-EQ00026751.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026752,MSBNK-Eawag-EQ00026752.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026753,MSBNK-Eawag-EQ00026753.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026754,MSBNK-Eawag-EQ00026754.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026755,MSBNK-Eawag-EQ00026755.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026756,MSBNK-Eawag-EQ00026756.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026757,MSBNK-Eawag-EQ00026757.txt,OVSKIKFHRZPJSS,OVSKIKFHRZPJSS,2024.11,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00026801,MSBNK-Eawag-EQ00026801.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026802,MSBNK-Eawag-EQ00026802.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026803,MSBNK-Eawag-EQ00026803.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026804,MSBNK-Eawag-EQ00026804.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00026805,MSBNK-Eawag-EQ00026805.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026806,MSBNK-Eawag-EQ00026806.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026807,MSBNK-Eawag-EQ00026807.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026808,MSBNK-Eawag-EQ00026808.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00026809,MSBNK-Eawag-EQ00026809.txt,WVQBLGZPHOPPFO,WVQBLGZPHOPPFO,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027401,MSBNK-Eawag-EQ00027401.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027402,MSBNK-Eawag-EQ00027402.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00027403,MSBNK-Eawag-EQ00027403.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027404,MSBNK-Eawag-EQ00027404.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00027405,MSBNK-Eawag-EQ00027405.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027406,MSBNK-Eawag-EQ00027406.txt,XCSGPAVHZFQHGE,XCSGPAVHZFQHGE,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027501,MSBNK-Eawag-EQ00027501.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027502,MSBNK-Eawag-EQ00027502.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00027503,MSBNK-Eawag-EQ00027503.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027504,MSBNK-Eawag-EQ00027504.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00027505,MSBNK-Eawag-EQ00027505.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027506,MSBNK-Eawag-EQ00027506.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027507,MSBNK-Eawag-EQ00027507.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027508,MSBNK-Eawag-EQ00027508.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00027509,MSBNK-Eawag-EQ00027509.txt,IWEDIXLBFLAXBO,IWEDIXLBFLAXBO,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028001,MSBNK-Eawag-EQ00028001.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028002,MSBNK-Eawag-EQ00028002.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00028003,MSBNK-Eawag-EQ00028003.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028004,MSBNK-Eawag-EQ00028004.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00028005,MSBNK-Eawag-EQ00028005.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028006,MSBNK-Eawag-EQ00028006.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028007,MSBNK-Eawag-EQ00028007.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028008,MSBNK-Eawag-EQ00028008.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028009,MSBNK-Eawag-EQ00028009.txt,DHNRXBZYEKSXIM,DHNRXBZYEKSXIM,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028801,MSBNK-Eawag-EQ00028801.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028802,MSBNK-Eawag-EQ00028802.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00028803,MSBNK-Eawag-EQ00028803.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028804,MSBNK-Eawag-EQ00028804.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00028805,MSBNK-Eawag-EQ00028805.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028806,MSBNK-Eawag-EQ00028806.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028807,MSBNK-Eawag-EQ00028807.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028808,MSBNK-Eawag-EQ00028808.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00028809,MSBNK-Eawag-EQ00028809.txt,MXWJVTOOROXGIU,MXWJVTOOROXGIU,2024.11,POSITIVE,[M+H]+,180.0,R4,nce=180 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029201,MSBNK-Eawag-EQ00029201.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,15.0,R4,nce=15 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029202,MSBNK-Eawag-EQ00029202.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,30.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00029203,MSBNK-Eawag-EQ00029203.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,45.0,R4,nce=45 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029204,MSBNK-Eawag-EQ00029204.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,60.0,R8,R8a: compound key in MassSpecGym 1.5 by the recorded InChIKey route
MSBNK-Eawag-EQ00029205,MSBNK-Eawag-EQ00029205.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,75.0,R4,nce=75 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029206,MSBNK-Eawag-EQ00029206.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,90.0,R4,nce=90 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029207,MSBNK-Eawag-EQ00029207.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,120.0,R4,nce=120 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029208,MSBNK-Eawag-EQ00029208.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,POSITIVE,[M+H]+,150.0,R4,nce=150 not an adjudication cell (30 or 60)
MSBNK-Eawag-EQ00029251,MSBNK-Eawag-EQ00029251.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,15.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029252,MSBNK-Eawag-EQ00029252.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,30.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029253,MSBNK-Eawag-EQ00029253.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,45.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029254,MSBNK-Eawag-EQ00029254.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,60.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029255,MSBNK-Eawag-EQ00029255.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,75.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029256,MSBNK-Eawag-EQ00029256.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,90.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
MSBNK-Eawag-EQ00029257,MSBNK-Eawag-EQ00029257.txt,XMTQQYYKAHVGBJ,XMTQQYYKAHVGBJ,2024.11,NEGATIVE,[M-H]-,120.0,R1,ion_mode=NEGATIVE precursor_type=[M-H]-
